2.78830380846325e-06 8.34531692650334e-06 3.2149999999999995e-05
3.28630380846325e-06 8.645816926503342e-06 3.4349999999999995e-05
3.22030380846325e-06 1.1265316926503341e-05 3.565e-05
2.6403038084632497e-06 1.223531692650334e-05 3.725e-05
2.3703038084632498e-06 1.2145316926503341e-05 3.865e-05
1.74830380846325e-06 1.1825316926503342e-05 4.065e-05
2.14230380846325e-06 1.1385316926503343e-05 4.2749999999999996e-05
2.54330380846325e-06 1.128531692650334e-05 4.445e-05
2.40930380846325e-06 1.219531692650334e-05 4.625e-05
3.14730380846325e-06 1.2125316926503343e-05 4.815e-05
3.91830380846325e-06 1.1205316926503343e-05 4.984999999999999e-05
2.32430380846325e-06 9.745316926503344e-06 5.534999999999999e-05
1.89730380846325e-06 8.862316926503342e-06 5.795e-05
7.6830380846325e-07 8.780316926503344e-06 6.314999999999999e-05
-2.70169619153675e-06 7.335316926503345e-06 6.414999999999999e-05
-8.611696191536752e-06 4.585316926503345e-06 6.355e-05
-4.92169619153675e-06 9.655316926503346e-06 6.385e-05
1.08830380846325e-06 1.0565316926503344e-05 6.495e-05
-1.4316961915367496e-06 5.6053169265033435e-06 5.8049999999999995e-05
-4.49169619153675e-06 4.855316926503343e-06 5.854999999999999e-05
3.91830380846325e-06 9.539316926503343e-06 5.7149999999999986e-05
5.69830380846325e-06 9.096316926503345e-06 5.955e-05
7.36830380846325e-06 8.934316926503344e-06 6.034999999999999e-05
8.948303808463251e-06 9.053316926503346e-06 6.275e-05
9.998303808463252e-06 8.355316926503345e-06 6.395e-05
1.075830380846325e-05 7.0053169265033445e-06 6.455e-05
6.75830380846325e-06 8.939316926503345e-06 6.154999999999999e-05
6.50830380846325e-06 8.217316926503344e-06 6.425e-05
6.17830380846325e-06 1.0885316926503343e-05 5.164999999999999e-05
6.53830380846325e-06 1.1465316926503344e-05 5.404999999999999e-05
6.76830380846325e-06 9.543316926503343e-06 5.534999999999999e-05
6.97830380846325e-06 7.936316926503343e-06 5.745e-05
5.888303808463249e-06 5.135316926503345e-06 6.084999999999999e-05
3.74830380846325e-06 3.6253169265033447e-06 6.304999999999999e-05
3.6243038084632504e-06 1.6353169265033447e-06 6.145e-05
2.55330380846325e-06 3.935316926503344e-06 6.595e-05
1.6783038084632497e-06 5.125316926503345e-06 6.324999999999999e-05
5.66830380846325e-06 1.3853169265033446e-06 6.475e-05
8.028303808463248e-06 4.585316926503345e-06 6.364999999999999e-05
6.21830380846325e-06 1.2305316926503345e-05 5.6349999999999994e-05
4.92830380846325e-06 1.1685316926503344e-05 5.925e-05
4.93830380846325e-06 1.2645316926503345e-05 6.165e-05
5.8583038084632505e-06 1.1505316926503344e-05 6.374999999999999e-05
3.75430380846325e-06 9.368316926503345e-06 6.545e-05
4.558303808463249e-06 1.3115316926503342e-05 6.335e-05
6.19830380846325e-06 1.0695316926503345e-05 6.114999999999998e-05
6.16830380846325e-06 9.625316926503343e-06 4.8950000000000004e-05
3.22530380846325e-06 1.3885316926503343e-05 4.904999999999999e-05
4.00830380846325e-06 1.574531692650334e-05 4.9749999999999996e-05
4.218303808463249e-06 1.6235316926503344e-05 5.3849999999999994e-05
5.44830380846325e-06 1.6675316926503343e-05 5.575e-05
7.17830380846325e-06 1.7105316926503344e-05 5.875e-05
8.318303808463252e-06 1.7225316926503347e-05 6.095e-05
8.43830380846325e-06 1.7825316926503344e-05 6.345e-05
7.51830380846325e-06 1.7645316926503343e-05 6.525e-05
1.0638303808463249e-05 1.761531692650334e-05 6.184999999999999e-05
1.278830380846325e-05 1.7645316926503343e-05 6.165e-05
1.0098303808463249e-05 1.9095316926503344e-05 6.295e-05
1.0958303808463249e-05 1.6625316926503346e-05 5.7549999999999996e-05
8.748303808463252e-06 1.5875316926503344e-05 5.834999999999999e-05
1.059830380846325e-05 1.7305316926503342e-05 5.955e-05
5.848303808463251e-06 1.5765316926503344e-05 6.175e-05
3.6863038084632495e-06 1.6225316926503343e-05 5.734999999999999e-05
3.65830380846325e-06 1.6835316926503345e-05 5.934999999999999e-05
3.8383038084632495e-06 1.8555316926503342e-05 6.195e-05
1.57830380846325e-06 1.8345316926503343e-05 6.324999999999999e-05
3.82830380846325e-06 1.8995316926503345e-05 6.495e-05
1.56830380846325e-06 7.3353169265033405e-06 2.45e-05
1.6083038084632503e-06 6.805316926503339e-06 2.3569999999999996e-05
1.4583038084632499e-06 6.315316926503339e-06 2.1499999999999997e-05
1.50830380846325e-06 5.955316926503339e-06 1.9583e-05
1.36830380846325e-06 5.715316926503339e-06 1.865e-05
1.4383038084632498e-06 5.375316926503339e-06 1.795e-05
1.36830380846325e-06 3.935316926503339e-06 1.604e-05
1.36830380846325e-06 4.405316926503339e-06 1.6599999999999997e-05
1.17830380846325e-06 6.853169265033382e-07 1.4559999999999998e-05
-3.1696191536749737e-08 -2.1046830734966606e-06 1.2509999999999997e-05
-3.25169619153675e-06 -1.7046830734966623e-06 1.2419999999999998e-05
-6.53169619153675e-06 -1.0146830734966608e-06 1.2619999999999996e-05
-7.911696191536748e-06 9.85316926503338e-07 1.3199999999999999e-05
-1.001169619153675e-05 2.6531692650334013e-07 1.3889999999999999e-05
-9.911696191536748e-06 -5.746830734966597e-07 1.5969999999999998e-05
-1.1211696191536749e-05 -1.0846830734966612e-06 1.7179999999999998e-05
-1.3611696191536748e-05 -1.2146830734966602e-06 1.6289999999999998e-05
-9.31169619153675e-06 1.9153169265033386e-06 1.2149999999999999e-05
-7.811696191536749e-06 2.7953169265033387e-06 1.275e-05
-9.11169619153675e-06 4.725316926503338e-06 1.1589999999999999e-05
-9.21169619153675e-06 6.895316926503338e-06 1.1159999999999996e-05
-6.85169619153675e-06 -3.504683073496663e-06 1.1189999999999998e-05
-7.51169619153675e-06 -4.404683073496663e-06 9.149999999999999e-06
-2.1416961915367496e-06 -1.3946830734966636e-06 1.171e-05
-2.5116961915367494e-06 2.653169265033366e-07 9.41e-06
2.683038084632501e-07 -1.1946830734966606e-06 9.049999999999996e-06
1.8303808463250082e-08 -3.8468307349666196e-07 7.25e-06
-2.74169619153675e-06 -4.004683073496661e-06 1.296e-05
1.76830380846325e-06 1.0531692650334001e-07 1.4699999999999998e-05
1.56830380846325e-06 -4.604683073496659e-06 1.4649999999999999e-05
1.17830380846325e-06 -5.604683073496658e-06 1.575e-05
1.0983038084632501e-06 -7.704683073496659e-06 1.525e-05
-4.0169619153674985e-07 -9.804683073496659e-06 1.4449999999999999e-05
-2.41169619153675e-06 -1.1104683073496657e-05 1.455e-05
9.1830380846325e-07 -5.004683073496661e-06 1.2519999999999999e-05
1.61830380846325e-06 -3.6046830734966606e-06 1.3129999999999998e-05
2.85800380846325e-06 -2.9046830734966614e-06 1.1259999999999997e-05
4.60830380846325e-06 -2.204683073496662e-06 9.869999999999997e-06
6.50830380846325e-06 -1.254683073496663e-06 9.579999999999998e-06
8.32830380846325e-06 -7.246830734966618e-07 9.780000000000001e-06
4.70830380846325e-06 -1.80468307349666e-06 1.3779999999999997e-05
6.89830380846325e-06 -2.0046830734966594e-06 1.3879999999999998e-05
8.268303808463251e-06 -3.4046830734966613e-06 1.3399999999999999e-05
9.178303808463251e-06 -5.304683073496661e-06 1.2420000000000001e-05
6.70830380846325e-06 -8.546830734966608e-07 1.3129999999999998e-05
6.4983038084632495e-06 -1.0746830734966596e-06 1.4e-05
7.983038084632498e-07 4.85316926503339e-07 1.2849999999999997e-05
-2.0616961915367495e-06 2.985316926503338e-06 1.257e-05
-3.4316961915367495e-06 5.735316926503339e-06 1.2969999999999998e-05
-2.32169619153675e-06 6.865316926503337e-06 1.1609999999999999e-05
-1.6916961915367503e-06 6.465316926503337e-06 9.849999999999997e-06
-5.251696191536749e-06 4.935316926503338e-06 1.2919999999999998e-05
-7.001696191536748e-06 7.485316926503337e-06 1.2449999999999996e-05
-1.0016961915367499e-06 5.925316926503338e-06 1.3199999999999996e-05
2.883038084632501e-07 7.475316926503338e-06 1.3449999999999995e-05
1.89730380846325e-06 3.575316926503339e-06 1.5709999999999997e-05
3.27330380846325e-06 7.053169265033388e-07 1.3169999999999998e-05
5.478303808463249e-06 1.6253169265033387e-06 1.4169999999999998e-05
8.03830380846325e-06 -2.468307349665899e-08 1.3219999999999999e-05
8.12830380846325e-06 -1.7046830734966623e-06 1.1469999999999999e-05
8.05830380846325e-06 -2.604683073496661e-06 9.75e-06
8.33830380846325e-06 -3.504683073496663e-06 8.350000000000001e-06
8.21830380846325e-06 -4.404683073496663e-06 6.850000000000001e-06
8.248303808463251e-06 2.325316926503339e-06 1.509e-05
1.039830380846325e-05 2.8753169265033388e-06 1.4939999999999998e-05
3.82830380846325e-06 -6.746830734966611e-07 1.3449999999999998e-05
9.4830380846325e-07 4.635316926503339e-06 1.85e-05
1.36830380846325e-06 3.865316926503339e-06 1.7749999999999998e-05
1.24830380846325e-06 5.595316926503339e-06 1.9979999999999995e-05
6.983038084632503e-07 5.2453169265033385e-06 1.9149999999999998e-05
7.830380846325013e-08 4.8753169265033395e-06 1.8149999999999997e-05
-1.1169619153674981e-07 1.2095316926503343e-05 5.8849999999999994e-05
