% Model,1x1.mph
% Version,COMSOL 5.4.0.295
% Date,"Aug 8 2020, 15:39"
% Dimension,3
% Nodes,912
% Expressions,301
% Description,Electric potential
% Length unit,m
% X,Y,Z,V (V) @ t=0,V (V) @ t=5E-5,V (V) @ t=1E-4,V (V) @ t=1.5E-4,V (V) @ t=2E-4,V (V) @ t=2.5E-4,V (V) @ t=3E-4,V (V) @ t=3.5E-4,V (V) @ t=4E-4,V (V) @ t=4.5E-4,V (V) @ t=5E-4,V (V) @ t=5.5E-4,V (V) @ t=6E-4,V (V) @ t=6.5E-4,V (V) @ t=7E-4,V (V) @ t=7.5E-4,V (V) @ t=8E-4,V (V) @ t=8.5E-4,V (V) @ t=9E-4,V (V) @ t=9.5E-4,V (V) @ t=0.001,V (V) @ t=0.00105,V (V) @ t=0.0011,V (V) @ t=0.00115,V (V) @ t=0.0012,V (V) @ t=0.00125,V (V) @ t=0.0013,V (V) @ t=0.00135,V (V) @ t=0.0014,V (V) @ t=0.00145,V (V) @ t=0.0015,V (V) @ t=0.00155,V (V) @ t=0.0016,V (V) @ t=0.00165,V (V) @ t=0.0017,V (V) @ t=0.00175,V (V) @ t=0.0018,V (V) @ t=0.00185,V (V) @ t=0.0019,V (V) @ t=0.00195,V (V) @ t=0.002,V (V) @ t=0.00205,V (V) @ t=0.0021,V (V) @ t=0.00215,V (V) @ t=0.0022,V (V) @ t=0.00225,V (V) @ t=0.0023,V (V) @ t=0.00235,V (V) @ t=0.0024,V (V) @ t=0.00245,V (V) @ t=0.0025,V (V) @ t=0.00255,V (V) @ t=0.0026,V (V) @ t=0.00265,V (V) @ t=0.0027,V (V) @ t=0.00275,V (V) @ t=0.0028,V (V) @ t=0.00285,V (V) @ t=0.0029,V (V) @ t=0.00295,V (V) @ t=0.003,V (V) @ t=0.00305,V (V) @ t=0.0031,V (V) @ t=0.00315,V (V) @ t=0.0032,V (V) @ t=0.00325,V (V) @ t=0.0033,V (V) @ t=0.00335,V (V) @ t=0.0034,V (V) @ t=0.00345,V (V) @ t=0.0035,V (V) @ t=0.00355,V (V) @ t=0.0036,V (V) @ t=0.00365,V (V) @ t=0.0037,V (V) @ t=0.00375,V (V) @ t=0.0038,V (V) @ t=0.00385,V (V) @ t=0.0039,V (V) @ t=0.00395,V (V) @ t=0.004,V (V) @ t=0.00405,V (V) @ t=0.0041,V (V) @ t=0.00415,V (V) @ t=0.0042,V (V) @ t=0.00425,V (V) @ t=0.0043,V (V) @ t=0.00435,V (V) @ t=0.0044,V (V) @ t=0.00445,V (V) @ t=0.0045,V (V) @ t=0.00455,V (V) @ t=0.0046,V (V) @ t=0.00465,V (V) @ t=0.0047,V (V) @ t=0.00475,V (V) @ t=0.0048,V (V) @ t=0.00485,V (V) @ t=0.0049,V (V) @ t=0.00495,V (V) @ t=0.005,V (V) @ t=0.00505,V (V) @ t=0.0051,V (V) @ t=0.00515,V (V) @ t=0.0052,V (V) @ t=0.00525,V (V) @ t=0.0053,V (V) @ t=0.00535,V (V) @ t=0.0054,V (V) @ t=0.00545,V (V) @ t=0.0055,V (V) @ t=0.00555,V (V) @ t=0.0056,V (V) @ t=0.00565,V (V) @ t=0.0057,V (V) @ t=0.00575,V (V) @ t=0.0058,V (V) @ t=0.00585,V (V) @ t=0.0059,V (V) @ t=0.00595,V (V) @ t=0.006,V (V) @ t=0.00605,V (V) @ t=0.0061,V (V) @ t=0.00615,V (V) @ t=0.0062,V (V) @ t=0.00625,V (V) @ t=0.0063,V (V) @ t=0.00635,V (V) @ t=0.0064,V (V) @ t=0.00645,V (V) @ t=0.0065,V (V) @ t=0.00655,V (V) @ t=0.0066,V (V) @ t=0.00665,V (V) @ t=0.0067,V (V) @ t=0.00675,V (V) @ t=0.0068,V (V) @ t=0.00685,V (V) @ t=0.0069,V (V) @ t=0.00695,V (V) @ t=0.007,V (V) @ t=0.00705,V (V) @ t=0.0071,V (V) @ t=0.00715,V (V) @ t=0.0072,V (V) @ t=0.00725,V (V) @ t=0.0073,V (V) @ t=0.00735,V (V) @ t=0.0074,V (V) @ t=0.00745,V (V) @ t=0.0075,V (V) @ t=0.00755,V (V) @ t=0.0076,V (V) @ t=0.00765,V (V) @ t=0.0077,V (V) @ t=0.00775,V (V) @ t=0.0078,V (V) @ t=0.00785,V (V) @ t=0.0079,V (V) @ t=0.00795,V (V) @ t=0.008,V (V) @ t=0.00805,V (V) @ t=0.0081,V (V) @ t=0.00815,V (V) @ t=0.0082,V (V) @ t=0.00825,V (V) @ t=0.0083,V (V) @ t=0.00835,V (V) @ t=0.0084,V (V) @ t=0.00845,V (V) @ t=0.0085,V (V) @ t=0.00855,V (V) @ t=0.0086,V (V) @ t=0.00865,V (V) @ t=0.0087,V (V) @ t=0.00875,V (V) @ t=0.0088,V (V) @ t=0.00885,V (V) @ t=0.0089,V (V) @ t=0.00895,V (V) @ t=0.009,V (V) @ t=0.00905,V (V) @ t=0.0091,V (V) @ t=0.00915,V (V) @ t=0.0092,V (V) @ t=0.00925,V (V) @ t=0.0093,V (V) @ t=0.00935,V (V) @ t=0.0094,V (V) @ t=0.00945,V (V) @ t=0.0095,V (V) @ t=0.00955,V (V) @ t=0.0096,V (V) @ t=0.00965,V (V) @ t=0.0097,V (V) @ t=0.00975,V (V) @ t=0.0098,V (V) @ t=0.00985,V (V) @ t=0.0099,V (V) @ t=0.00995,V (V) @ t=0.01,V (V) @ t=0.01005,V (V) @ t=0.0101,V (V) @ t=0.01015,V (V) @ t=0.0102,V (V) @ t=0.01025,V (V) @ t=0.0103,V (V) @ t=0.01035,V (V) @ t=0.0104,V (V) @ t=0.01045,V (V) @ t=0.0105,V (V) @ t=0.01055,V (V) @ t=0.0106,V (V) @ t=0.01065,V (V) @ t=0.0107,V (V) @ t=0.01075,V (V) @ t=0.0108,V (V) @ t=0.01085,V (V) @ t=0.0109,V (V) @ t=0.01095,V (V) @ t=0.011,V (V) @ t=0.01105,V (V) @ t=0.0111,V (V) @ t=0.01115,V (V) @ t=0.0112,V (V) @ t=0.01125,V (V) @ t=0.0113,V (V) @ t=0.01135,V (V) @ t=0.0114,V (V) @ t=0.01145,V (V) @ t=0.0115,V (V) @ t=0.01155,V (V) @ t=0.0116,V (V) @ t=0.01165,V (V) @ t=0.0117,V (V) @ t=0.01175,V (V) @ t=0.0118,V (V) @ t=0.01185,V (V) @ t=0.0119,V (V) @ t=0.01195,V (V) @ t=0.012,V (V) @ t=0.01205,V (V) @ t=0.0121,V (V) @ t=0.01215,V (V) @ t=0.0122,V (V) @ t=0.01225,V (V) @ t=0.0123,V (V) @ t=0.01235,V (V) @ t=0.0124,V (V) @ t=0.01245,V (V) @ t=0.0125,V (V) @ t=0.01255,V (V) @ t=0.0126,V (V) @ t=0.01265,V (V) @ t=0.0127,V (V) @ t=0.01275,V (V) @ t=0.0128,V (V) @ t=0.01285,V (V) @ t=0.0129,V (V) @ t=0.01295,V (V) @ t=0.013,V (V) @ t=0.01305,V (V) @ t=0.0131,V (V) @ t=0.01315,V (V) @ t=0.0132,V (V) @ t=0.01325,V (V) @ t=0.0133,V (V) @ t=0.01335,V (V) @ t=0.0134,V (V) @ t=0.01345,V (V) @ t=0.0135,V (V) @ t=0.01355,V (V) @ t=0.0136,V (V) @ t=0.01365,V (V) @ t=0.0137,V (V) @ t=0.01375,V (V) @ t=0.0138,V (V) @ t=0.01385,V (V) @ t=0.0139,V (V) @ t=0.01395,V (V) @ t=0.014,V (V) @ t=0.01405,V (V) @ t=0.0141,V (V) @ t=0.01415,V (V) @ t=0.0142,V (V) @ t=0.01425,V (V) @ t=0.0143,V (V) @ t=0.01435,V (V) @ t=0.0144,V (V) @ t=0.01445,V (V) @ t=0.0145,V (V) @ t=0.01455,V (V) @ t=0.0146,V (V) @ t=0.01465,V (V) @ t=0.0147,V (V) @ t=0.01475,V (V) @ t=0.0148,V (V) @ t=0.01485,V (V) @ t=0.0149,V (V) @ t=0.01495,V (V) @ t=0.015
4.4244E-7,4.4400E-7,3.0600E-5,-5.8157E-6,-6.7386E-5,-1.3997E-4,-2.5053E-4,-3.8658E-4,-5.0348E-4,-5.4381E-4,-5.8413E-4,-6.2446E-4,-6.6479E-4,-6.5851E-4,-5.8233E-4,-5.0615E-4,-4.2997E-4,-3.5379E-4,-2.6052E-4,-1.5584E-4,-5.1164E-5,5.3513E-5,1.5819E-4,-0.0011478,-0.0022688,-0.0031132,-0.0039479,-0.0045563,-0.0051645,-0.0057781,-0.0064277,-0.0071004,-0.0077807,-0.0084910,-0.0092013,-0.0099760,-0.010767,-0.011558,-0.012349,-0.013140,-0.014244,-0.015349,-0.016474,-0.017677,-0.018880,-0.020177,-0.021605,-0.023033,-0.024532,-0.026074,-0.027616,-0.029211,-0.030817,-0.032423,-0.034028,-0.035634,-0.037167,-0.038482,-0.039798,-0.041113,-0.042428,-0.043743,-0.044745,-0.035475,-0.027085,-0.022718,-0.018946,-0.015364,-0.012004,-0.0086705,-0.0053665,-0.0021588,9.5586E-4,0.0038889,0.0066616,0.0092778,0.011785,0.014247,0.016651,0.018946,0.021181,0.023417,0.025450,0.027337,0.029224,0.031013,0.032707,0.034401,0.036017,0.037534,0.039051,0.040543,0.041968,0.043355,0.044704,0.046015,0.047287,0.048439,0.049199,0.049806,0.050260,0.050561,0.050710,0.050654,0.049795,0.048591,0.047042,0.045149,0.042911,0.040770,0.038700,0.036630,0.034801,0.033212,0.031622,0.030073,0.028689,0.027306,0.025923,0.024674,0.023443,0.022212,0.021122,0.020136,0.019150,0.018194,0.017322,0.016449,0.015576,0.014783,0.013994,0.013204,0.012505,0.011857,0.011208,0.010560,0.0099115,0.0092630,0.0086185,0.0081485,0.0076785,0.0072308,0.0069294,0.0066280,0.0063012,0.0058958,0.0054904,0.0051507,0.0048476,0.0045676,0.0043125,0.0040188,0.0036914,0.0034323,0.0032210,0.0029627,0.0026781,0.0024525,0.0022490,0.0020925,0.0019108,0.0017391,0.0016066,0.0015008,0.0013459,0.0012096,0.0011527,0.0010583,9.5933E-4,9.1451E-4,8.5429E-4,8.1494E-4,8.3787E-4,8.5724E-4,9.0944E-4,9.3775E-4,9.0248E-4,9.0033E-4,8.5539E-4,8.3826E-4,8.8373E-4,8.7522E-4,8.8175E-4,8.3861E-4,7.5690E-4,7.3903E-4,7.2709E-4,7.0952E-4,6.9467E-4,7.0849E-4,7.7924E-4,8.3526E-4,8.5924E-4,8.9746E-4,9.3675E-4,9.9131E-4,0.0010787,0.0011719,0.0011885,0.0012009,0.0012620,0.0012937,0.0013106,0.0013128,0.0013135,0.0013013,0.0012760,0.0012272,0.0012513,0.0012666,0.0012357,0.0011530,0.0010316,8.2330E-4,6.3723E-4,3.8879E-4,1.7910E-4,-2.3818E-5,-1.4820E-4,-3.0617E-4,-4.1096E-4,-5.0945E-4,-6.2583E-4,-6.7750E-4,-6.2767E-4,-5.9684E-4,-5.7167E-4,-5.4857E-4,-5.2722E-4,-5.0720E-4,-4.8760E-4,-4.6928E-4,-4.5129E-4,-4.3568E-4,-4.2008E-4,-4.0447E-4,-3.8887E-4,-3.7526E-4,-3.6195E-4,-3.4863E-4,-3.3532E-4,-3.2321E-4,-3.1185E-4,-3.0048E-4,-2.8912E-4,-2.7800E-4,-2.6751E-4,-2.5731E-4,-2.4740E-4,-2.3779E-4,-2.2846E-4,-2.1943E-4,-2.1069E-4,-2.0224E-4,-1.9410E-4,-1.8626E-4,-1.7872E-4,-1.7148E-4,-1.6453E-4,-1.5788E-4,-1.5152E-4,-1.4546E-4,-1.3958E-4,-1.3374E-4,-1.2812E-4,-1.2272E-4,-1.1755E-4,-1.1260E-4,-1.0787E-4,-1.0337E-4,-9.9087E-5,-9.5030E-5,-9.1196E-5,-8.7294E-5,-8.3461E-5,-7.9783E-5,-7.6261E-5,-7.2895E-5,-6.9683E-5,-6.6627E-5,-6.3726E-5,-6.0981E-5,-5.8390E-5,-5.5921E-5,-5.3366E-5,-5.0919E-5,-4.8582E-5,-4.6354E-5,-4.4234E-5,-4.2223E-5,-4.0322E-5,-3.8529E-5,-3.6846E-5,-3.5271E-5,-3.3697E-5,-3.2105E-5,-3.0584E-5,-2.9136E-5,-2.7759E-5,-2.6454E-5,-2.5220E-5,-2.4059E-5,-2.2969E-5,-2.1951E-5
3.6844E-7,2.4540E-6,3.4100E-5,-5.8078E-6,-6.1644E-5,-1.2646E-4,-2.2489E-4,-3.4601E-4,-4.4986E-4,-4.8465E-4,-5.1944E-4,-5.5423E-4,-5.8901E-4,-5.8253E-4,-5.1415E-4,-4.4577E-4,-3.7738E-4,-3.0900E-4,-2.2603E-4,-1.3332E-4,-4.0617E-5,5.2087E-5,1.4479E-4,-0.0010518,-0.0020501,-0.0027921,-0.0035266,-0.0040553,-0.0045880,-0.0051268,-0.0056987,-0.0062918,-0.0068915,-0.0075178,-0.0081442,-0.0088274,-0.0095249,-0.010222,-0.010920,-0.011617,-0.012595,-0.013573,-0.014568,-0.015631,-0.016693,-0.017839,-0.019101,-0.020363,-0.021686,-0.023047,-0.024408,-0.025814,-0.027229,-0.028644,-0.030059,-0.031475,-0.032825,-0.033981,-0.035137,-0.036293,-0.037449,-0.038605,-0.039470,-0.030903,-0.023458,-0.019692,-0.016417,-0.013292,-0.010349,-0.0074248,-0.0045228,-0.0017036,0.0010317,0.0036045,0.0060376,0.0083331,0.010535,0.012698,0.014811,0.016829,0.018794,0.020760,0.022546,0.024201,0.025857,0.027428,0.028915,0.030403,0.031822,0.033154,0.034487,0.035798,0.037049,0.038268,0.039452,0.040604,0.041721,0.042731,0.043392,0.043917,0.044305,0.044557,0.044672,0.044607,0.043832,0.042751,0.041365,0.039673,0.037676,0.035786,0.033962,0.032139,0.030531,0.029138,0.027745,0.026387,0.025172,0.023958,0.022744,0.021647,0.020566,0.019485,0.018529,0.017665,0.016801,0.015962,0.015196,0.014430,0.013664,0.012967,0.012273,0.011580,0.010966,0.010396,0.0098263,0.0092565,0.0086868,0.0081170,0.0075507,0.0071398,0.0067289,0.0063377,0.0060755,0.0058133,0.0055279,0.0051702,0.0048124,0.0045140,0.0042488,0.0040038,0.0037806,0.0035225,0.0032337,0.0030059,0.0028210,0.0025935,0.0023423,0.0021448,0.0019669,0.0018311,0.0016716,0.0015209,0.0014056,0.0013138,0.0011771,0.0010574,0.0010098,9.2633E-4,8.3913E-4,8.0143E-4,7.4863E-4,7.1477E-4,7.3738E-4,7.5492E-4,8.0263E-4,8.2749E-4,7.9452E-4,7.9289E-4,7.5151E-4,7.3675E-4,7.7941E-4,7.7133E-4,7.7663E-4,7.3656E-4,6.6313E-4,6.4947E-4,6.3931E-4,6.2400E-4,6.1058E-4,6.2413E-4,6.8869E-4,7.3836E-4,7.5878E-4,7.9300E-4,8.2688E-4,8.7564E-4,9.5435E-4,0.0010373,0.0010489,0.0010590,0.0011142,0.0011416,0.0011560,0.0011567,0.0011571,0.0011460,0.0011231,0.0010790,0.0011025,0.0011158,0.0010873,0.0010124,9.0302E-4,7.1624E-4,5.5020E-4,3.2924E-4,1.4516E-4,-3.2143E-5,-1.3962E-4,-2.7886E-4,-3.6935E-4,-4.5524E-4,-5.5815E-4,-5.9973E-4,-5.5272E-4,-5.2474E-4,-5.0232E-4,-4.8189E-4,-4.6308E-4,-4.4547E-4,-4.2824E-4,-4.1214E-4,-3.9633E-4,-3.8262E-4,-3.6892E-4,-3.5521E-4,-3.4151E-4,-3.2956E-4,-3.1786E-4,-3.0617E-4,-2.9448E-4,-2.8385E-4,-2.7387E-4,-2.6388E-4,-2.5390E-4,-2.4414E-4,-2.3493E-4,-2.2597E-4,-2.1727E-4,-2.0882E-4,-2.0064E-4,-1.9270E-4,-1.8503E-4,-1.7761E-4,-1.7046E-4,-1.6358E-4,-1.5695E-4,-1.5059E-4,-1.4449E-4,-1.3865E-4,-1.3307E-4,-1.2774E-4,-1.2258E-4,-1.1745E-4,-1.1251E-4,-1.0777E-4,-1.0323E-4,-9.8884E-5,-9.4733E-5,-9.0778E-5,-8.7019E-5,-8.3456E-5,-8.0088E-5,-7.6662E-5,-7.3296E-5,-7.0066E-5,-6.6973E-5,-6.4016E-5,-6.1196E-5,-5.8512E-5,-5.5964E-5,-5.3553E-5,-5.1279E-5,-4.9110E-5,-4.6866E-5,-4.4718E-5,-4.2665E-5,-4.0708E-5,-3.8846E-5,-3.7081E-5,-3.5411E-5,-3.3837E-5,-3.2358E-5,-3.0975E-5,-2.9593E-5,-2.8194E-5,-2.6859E-5,-2.5587E-5,-2.4378E-5,-2.3232E-5,-2.2148E-5,-2.1128E-5,-2.0171E-5,-1.9277E-5
6.4334E-7,3.1540E-6,3.6000E-5,-5.8040E-6,-5.8857E-5,-1.1990E-4,-2.1241E-4,-3.2626E-4,-4.2376E-4,-4.5584E-4,-4.8793E-4,-5.2001E-4,-5.5209E-4,-5.4551E-4,-4.8092E-4,-4.1633E-4,-3.5174E-4,-2.8715E-4,-2.0919E-4,-1.2232E-4,-3.5447E-5,5.1424E-5,1.3829E-4,-0.0010052,-0.0019438,-0.0026358,-0.0033215,-0.0038114,-0.0043072,-0.0048095,-0.0053436,-0.0058978,-0.0064582,-0.0070436,-0.0076290,-0.0082676,-0.0089196,-0.0095715,-0.010223,-0.010875,-0.011791,-0.012707,-0.013640,-0.014634,-0.015628,-0.016700,-0.017880,-0.019061,-0.020299,-0.021572,-0.022844,-0.024158,-0.025480,-0.026803,-0.028125,-0.029447,-0.030709,-0.031787,-0.032865,-0.033943,-0.035022,-0.036100,-0.036898,-0.028673,-0.021688,-0.018215,-0.015183,-0.012281,-0.0095405,-0.0068159,-0.0041100,-0.0014804,0.0010700,0.0034670,0.0057345,0.0078736,0.0099264,0.011943,0.013915,0.015797,0.017631,0.019465,0.021130,0.022673,0.024217,0.025680,0.027067,0.028454,0.029777,0.031020,0.032262,0.033484,0.034652,0.035787,0.036892,0.037966,0.039008,0.039949,0.040561,0.041045,0.041401,0.041629,0.041729,0.041659,0.040924,0.039903,0.038596,0.037003,0.035124,0.033355,0.031652,0.029948,0.028448,0.027151,0.025854,0.024589,0.023457,0.022325,0.021193,0.020171,0.019163,0.018155,0.017264,0.016459,0.015655,0.014874,0.014159,0.013445,0.012731,0.012081,0.011434,0.010788,0.010215,0.0096836,0.0091522,0.0086207,0.0080893,0.0075579,0.0070298,0.0066477,0.0062656,0.0059020,0.0056590,0.0054160,0.0051507,0.0048162,0.0044816,0.0042035,0.0039567,0.0037287,0.0035212,0.0032804,0.0030104,0.0027979,0.0026258,0.0024135,0.0021786,0.0019947,0.0018293,0.0017036,0.0015549,0.0014144,0.0013075,0.0012225,0.0010948,9.8315E-4,9.4006E-4,8.6197E-4,7.8048E-4,7.4627E-4,6.9709E-4,6.6591E-4,6.8837E-4,7.0503E-4,7.5057E-4,7.7374E-4,7.4188E-4,7.4051E-4,7.0086E-4,6.8725E-4,7.2855E-4,7.2068E-4,7.2538E-4,6.8679E-4,6.1739E-4,6.0579E-4,5.9650E-4,5.8231E-4,5.6958E-4,5.8300E-4,6.4456E-4,6.9113E-4,7.0981E-4,7.4209E-4,7.7333E-4,8.1927E-4,8.9375E-4,9.7164E-4,9.8089E-4,9.8973E-4,0.0010421,0.0010676,0.0010806,0.0010806,0.0010809,0.0010702,0.0010485,0.0010067,0.0010299,0.0010423,0.0010150,9.4391E-4,8.4029E-4,6.6398E-4,5.0771E-4,3.0012E-4,1.2853E-4,-3.6284E-5,-1.3551E-4,-2.6561E-4,-3.4912E-4,-4.2886E-4,-5.2519E-4,-5.6184E-4,-5.1619E-4,-4.8958E-4,-4.6851E-4,-4.4938E-4,-4.3179E-4,-4.1537E-4,-3.9928E-4,-3.8427E-4,-3.6953E-4,-3.5675E-4,-3.4397E-4,-3.3119E-4,-3.1841E-4,-3.0727E-4,-2.9636E-4,-2.8546E-4,-2.7456E-4,-2.6465E-4,-2.5534E-4,-2.4604E-4,-2.3673E-4,-2.2763E-4,-2.1904E-4,-2.1069E-4,-2.0257E-4,-1.9470E-4,-1.8706E-4,-1.7967E-4,-1.7251E-4,-1.6559E-4,-1.5893E-4,-1.5251E-4,-1.4634E-4,-1.4041E-4,-1.3472E-4,-1.2927E-4,-1.2406E-4,-1.1910E-4,-1.1429E-4,-1.0950E-4,-1.0490E-4,-1.0048E-4,-9.6248E-5,-9.2195E-5,-8.8325E-5,-8.4638E-5,-8.1133E-5,-7.7811E-5,-7.4671E-5,-7.1476E-5,-6.8338E-5,-6.5327E-5,-6.2443E-5,-5.9686E-5,-5.7057E-5,-5.4554E-5,-5.2179E-5,-4.9931E-5,-4.7810E-5,-4.5788E-5,-4.3696E-5,-4.1693E-5,-3.9779E-5,-3.7954E-5,-3.6219E-5,-3.4573E-5,-3.3016E-5,-3.1548E-5,-3.0169E-5,-2.8880E-5,-2.7591E-5,-2.6287E-5,-2.5042E-5,-2.3856E-5,-2.2729E-5,-2.1660E-5,-2.0650E-5,-1.9699E-5,-1.8807E-5,-1.7973E-5
6.2134E-7,3.4940E-6,3.7400E-5,-5.8014E-6,-5.6999E-5,-1.1551E-4,-2.0407E-4,-3.1307E-4,-4.0632E-4,-4.3659E-4,-4.6686E-4,-4.9713E-4,-5.2740E-4,-5.2074E-4,-4.5869E-4,-3.9663E-4,-3.3457E-4,-2.7251E-4,-1.9791E-4,-1.1494E-4,-3.1970E-5,5.0999E-5,1.3397E-4,-9.7416E-4,-0.0018728,-0.0025315,-0.0031845,-0.0036483,-0.0041194,-0.0045973,-0.0051060,-0.0056343,-0.0061684,-0.0067264,-0.0072845,-0.0078932,-0.0085147,-0.0091361,-0.0097576,-0.010379,-0.011254,-0.012129,-0.013019,-0.013967,-0.014915,-0.015937,-0.017064,-0.018191,-0.019372,-0.020585,-0.021798,-0.023051,-0.024311,-0.025571,-0.026831,-0.028091,-0.029293,-0.030319,-0.031345,-0.032371,-0.033398,-0.034424,-0.035177,-0.027179,-0.020502,-0.017225,-0.014355,-0.011602,-0.0089985,-0.0064076,-0.0038329,-0.0013301,0.0010964,0.0033758,0.0055325,0.0075668,0.0095200,0.011439,0.013317,0.015108,0.016853,0.018599,0.020183,0.021651,0.023119,0.024512,0.025831,0.027151,0.028410,0.029592,0.030774,0.031937,0.033047,0.034128,0.035179,0.036201,0.037193,0.038088,0.038667,0.039124,0.039459,0.039670,0.039759,0.039686,0.038978,0.037998,0.036743,0.035216,0.033415,0.031728,0.030105,0.028482,0.027054,0.025821,0.024588,0.023385,0.022309,0.021232,0.020155,0.019182,0.018224,0.017265,0.016417,0.015652,0.014887,0.014145,0.013465,0.012786,0.012106,0.011488,0.010873,0.010257,0.0097123,0.0092066,0.0087008,0.0081951,0.0076894,0.0071836,0.0066811,0.0063183,0.0059555,0.0056103,0.0053801,0.0051500,0.0048982,0.0045792,0.0042602,0.0039955,0.0037611,0.0035446,0.0033475,0.0031183,0.0028609,0.0026587,0.0024952,0.0022929,0.0020689,0.0018941,0.0017372,0.0016182,0.0014767,0.0013431,0.0012419,0.0011614,0.0010396,9.3341E-4,8.9337E-4,8.1887E-4,7.4121E-4,7.0933E-4,6.6258E-4,6.3320E-4,6.5557E-4,6.7165E-4,7.1573E-4,7.3778E-4,7.0665E-4,7.0546E-4,6.6695E-4,6.5411E-4,6.9452E-4,6.8678E-4,6.9108E-4,6.5348E-4,5.8677E-4,5.7655E-4,5.6785E-4,5.5440E-4,5.4213E-4,5.5548E-4,6.1504E-4,6.5954E-4,6.7705E-4,7.0803E-4,7.3750E-4,7.8155E-4,8.5320E-4,9.2775E-4,9.3536E-4,9.4342E-4,9.9391E-4,0.0010180,0.0010302,0.0010296,0.0010299,0.0010195,9.9857E-4,9.5837E-4,9.8137E-4,9.9314E-4,9.6656E-4,8.9803E-4,7.9829E-4,6.2898E-4,4.7923E-4,2.8059E-4,1.1735E-4,-3.9106E-5,-1.3279E-4,-2.5678E-4,-3.3561E-4,-4.1123E-4,-5.0317E-4,-5.3650E-4,-4.9175E-4,-4.6606E-4,-4.4588E-4,-4.2761E-4,-4.1086E-4,-3.9521E-4,-3.7991E-4,-3.6562E-4,-3.5159E-4,-3.3943E-4,-3.2727E-4,-3.1511E-4,-3.0295E-4,-2.9235E-4,-2.8197E-4,-2.7160E-4,-2.6123E-4,-2.5180E-4,-2.4294E-4,-2.3409E-4,-2.2523E-4,-2.1657E-4,-2.0840E-4,-2.0045E-4,-1.9274E-4,-1.8524E-4,-1.7798E-4,-1.7094E-4,-1.6413E-4,-1.5755E-4,-1.5121E-4,-1.4511E-4,-1.3923E-4,-1.3359E-4,-1.2817E-4,-1.2299E-4,-1.1804E-4,-1.1332E-4,-1.0874E-4,-1.0419E-4,-9.9808E-5,-9.5604E-5,-9.1574E-5,-8.7718E-5,-8.4036E-5,-8.0528E-5,-7.7193E-5,-7.4032E-5,-7.1045E-5,-6.8005E-5,-6.5019E-5,-6.2155E-5,-5.9411E-5,-5.6788E-5,-5.4286E-5,-5.1905E-5,-4.9645E-5,-4.7506E-5,-4.5489E-5,-4.3565E-5,-4.1574E-5,-3.9668E-5,-3.7847E-5,-3.6111E-5,-3.4460E-5,-3.2894E-5,-3.1412E-5,-3.0016E-5,-2.8704E-5,-2.7477E-5,-2.6251E-5,-2.5011E-5,-2.3826E-5,-2.2698E-5,-2.1625E-5,-2.0608E-5,-1.9648E-5,-1.8743E-5,-1.7894E-5,-1.7101E-5
