% Model,alpha_ams_scale_stim.mph
% Version,COMSOL 5.4.0.295
% Date,"May 15 2019, 15:38"
% Dimension,3
% Nodes,903
% Expressions,201
% Description,Electric potential
% Length unit,m
% X,Y,Z,V (V) @ t=0,V (V) @ t=5E-5,V (V) @ t=1E-4,V (V) @ t=1.5E-4,V (V) @ t=2E-4,V (V) @ t=2.5E-4,V (V) @ t=3E-4,V (V) @ t=3.5E-4,V (V) @ t=4E-4,V (V) @ t=4.5E-4,V (V) @ t=5E-4,V (V) @ t=5.5E-4,V (V) @ t=6E-4,V (V) @ t=6.5E-4,V (V) @ t=7E-4,V (V) @ t=7.5E-4,V (V) @ t=8E-4,V (V) @ t=8.5E-4,V (V) @ t=9E-4,V (V) @ t=9.5E-4,V (V) @ t=0.001,V (V) @ t=0.00105,V (V) @ t=0.0011,V (V) @ t=0.00115,V (V) @ t=0.0012,V (V) @ t=0.00125,V (V) @ t=0.0013,V (V) @ t=0.00135,V (V) @ t=0.0014,V (V) @ t=0.00145,V (V) @ t=0.0015,V (V) @ t=0.00155,V (V) @ t=0.0016,V (V) @ t=0.00165,V (V) @ t=0.0017,V (V) @ t=0.00175,V (V) @ t=0.0018,V (V) @ t=0.00185,V (V) @ t=0.0019,V (V) @ t=0.00195,V (V) @ t=0.002,V (V) @ t=0.00205,V (V) @ t=0.0021,V (V) @ t=0.00215,V (V) @ t=0.0022,V (V) @ t=0.00225,V (V) @ t=0.0023,V (V) @ t=0.00235,V (V) @ t=0.0024,V (V) @ t=0.00245,V (V) @ t=0.0025,V (V) @ t=0.00255,V (V) @ t=0.0026,V (V) @ t=0.00265,V (V) @ t=0.0027,V (V) @ t=0.00275,V (V) @ t=0.0028,V (V) @ t=0.00285,V (V) @ t=0.0029,V (V) @ t=0.00295,V (V) @ t=0.003,V (V) @ t=0.00305,V (V) @ t=0.0031,V (V) @ t=0.00315,V (V) @ t=0.0032,V (V) @ t=0.00325,V (V) @ t=0.0033,V (V) @ t=0.00335,V (V) @ t=0.0034,V (V) @ t=0.00345,V (V) @ t=0.0035,V (V) @ t=0.00355,V (V) @ t=0.0036,V (V) @ t=0.00365,V (V) @ t=0.0037,V (V) @ t=0.00375,V (V) @ t=0.0038,V (V) @ t=0.00385,V (V) @ t=0.0039,V (V) @ t=0.00395,V (V) @ t=0.004,V (V) @ t=0.00405,V (V) @ t=0.0041,V (V) @ t=0.00415,V (V) @ t=0.0042,V (V) @ t=0.00425,V (V) @ t=0.0043,V (V) @ t=0.00435,V (V) @ t=0.0044,V (V) @ t=0.00445,V (V) @ t=0.0045,V (V) @ t=0.00455,V (V) @ t=0.0046,V (V) @ t=0.00465,V (V) @ t=0.0047,V (V) @ t=0.00475,V (V) @ t=0.0048,V (V) @ t=0.00485,V (V) @ t=0.0049,V (V) @ t=0.00495,V (V) @ t=0.005,V (V) @ t=0.00505,V (V) @ t=0.0051,V (V) @ t=0.00515,V (V) @ t=0.0052,V (V) @ t=0.00525,V (V) @ t=0.0053,V (V) @ t=0.00535,V (V) @ t=0.0054,V (V) @ t=0.00545,V (V) @ t=0.0055,V (V) @ t=0.00555,V (V) @ t=0.0056,V (V) @ t=0.00565,V (V) @ t=0.0057,V (V) @ t=0.00575,V (V) @ t=0.0058,V (V) @ t=0.00585,V (V) @ t=0.0059,V (V) @ t=0.00595,V (V) @ t=0.006,V (V) @ t=0.00605,V (V) @ t=0.0061,V (V) @ t=0.00615,V (V) @ t=0.0062,V (V) @ t=0.00625,V (V) @ t=0.0063,V (V) @ t=0.00635,V (V) @ t=0.0064,V (V) @ t=0.00645,V (V) @ t=0.0065,V (V) @ t=0.00655,V (V) @ t=0.0066,V (V) @ t=0.00665,V (V) @ t=0.0067,V (V) @ t=0.00675,V (V) @ t=0.0068,V (V) @ t=0.00685,V (V) @ t=0.0069,V (V) @ t=0.00695,V (V) @ t=0.007,V (V) @ t=0.00705,V (V) @ t=0.0071,V (V) @ t=0.00715,V (V) @ t=0.0072,V (V) @ t=0.00725,V (V) @ t=0.0073,V (V) @ t=0.00735,V (V) @ t=0.0074,V (V) @ t=0.00745,V (V) @ t=0.0075,V (V) @ t=0.00755,V (V) @ t=0.0076,V (V) @ t=0.00765,V (V) @ t=0.0077,V (V) @ t=0.00775,V (V) @ t=0.0078,V (V) @ t=0.00785,V (V) @ t=0.0079,V (V) @ t=0.00795,V (V) @ t=0.008,V (V) @ t=0.00805,V (V) @ t=0.0081,V (V) @ t=0.00815,V (V) @ t=0.0082,V (V) @ t=0.00825,V (V) @ t=0.0083,V (V) @ t=0.00835,V (V) @ t=0.0084,V (V) @ t=0.00845,V (V) @ t=0.0085,V (V) @ t=0.00855,V (V) @ t=0.0086,V (V) @ t=0.00865,V (V) @ t=0.0087,V (V) @ t=0.00875,V (V) @ t=0.0088,V (V) @ t=0.00885,V (V) @ t=0.0089,V (V) @ t=0.00895,V (V) @ t=0.009,V (V) @ t=0.00905,V (V) @ t=0.0091,V (V) @ t=0.00915,V (V) @ t=0.0092,V (V) @ t=0.00925,V (V) @ t=0.0093,V (V) @ t=0.00935,V (V) @ t=0.0094,V (V) @ t=0.00945,V (V) @ t=0.0095,V (V) @ t=0.00955,V (V) @ t=0.0096,V (V) @ t=0.00965,V (V) @ t=0.0097,V (V) @ t=0.00975,V (V) @ t=0.0098,V (V) @ t=0.00985,V (V) @ t=0.0099,V (V) @ t=0.00995,V (V) @ t=0.01
-3.8950E-6,1.1820E-6,2.6990E-5,1.9840E-10,1.7146E-8,2.7227E-8,4.7916E-8,5.1901E-8,5.1710E-8,5.1518E-8,5.2144E-8,5.3315E-8,5.4486E-8,5.5657E-8,5.6828E-8,5.7999E-8,-1.5569E-5,-9.3712E-5,-1.7185E-4,-2.5000E-4,-3.2814E-4,-4.0628E-4,-4.8442E-4,-5.6256E-4,-6.4071E-4,-7.1885E-4,-7.9699E-4,-8.7513E-4,-9.5327E-4,-0.0010210,-0.0010730,-0.0011250,-0.0011770,-0.0012290,-0.0012810,-0.0013330,-0.0013850,-0.0014370,-0.0014890,-0.0015326,-0.0015668,-0.0016010,-0.0016352,-0.0016694,-0.0017036,-0.0017379,-0.0017721,-0.0018063,-0.0018405,-0.0018688,-0.0018922,-0.0019155,-0.0019389,-0.0019623,-0.0019856,-0.0020090,-0.0020323,-0.0020557,-0.0020790,-0.0021019,-0.0021243,-0.0021394,-0.0021540,-0.0019220,-0.0016848,-0.0014870,-0.0012973,-0.0011210,-9.6173E-4,-8.0834E-4,-6.5496E-4,-5.0954E-4,-3.7231E-4,-2.3508E-4,-1.0183E-4,1.9044E-5,1.3992E-4,2.6079E-4,3.7335E-4,4.8192E-4,5.8656E-4,6.8725E-4,7.8399E-4,8.7679E-4,9.6620E-4,0.0010524,0.0011351,0.0012141,0.0012894,0.0013611,0.0014292,0.0014965,0.0015610,0.0016226,0.0016813,0.0017371,0.0017901,0.0018402,0.0018887,0.0019348,0.0019783,0.0020194,0.0020353,0.0020020,0.0019421,0.0018558,0.0017805,0.0017077,0.0016366,0.0015691,0.0015042,0.0014424,0.0013835,0.0013268,0.0012726,0.0012203,0.0011701,0.0011220,0.0010761,0.0010311,9.8766E-4,9.4587E-4,9.0571E-4,8.6719E-4,8.3030E-4,7.9505E-4,7.6144E-4,7.2876E-4,6.9671E-4,6.6596E-4,6.3653E-4,6.0840E-4,5.8158E-4,5.5607E-4,5.3186E-4,5.0896E-4,4.8565E-4,4.6328E-4,4.4186E-4,4.2138E-4,4.0184E-4,3.8325E-4,3.6560E-4,3.4890E-4,3.3250E-4,3.1629E-4,3.0075E-4,2.8589E-4,2.7171E-4,2.5820E-4,2.4538E-4,2.3323E-4,2.2174E-4,2.1038E-4,1.9953E-4,1.8914E-4,1.7921E-4,1.6972E-4,1.6064E-4,1.5195E-4,1.4364E-4,1.3569E-4,1.2809E-4,1.2080E-4,1.1381E-4,1.0711E-4,1.0067E-4,9.4465E-5,8.8489E-5,8.2702E-5,7.6992E-5,7.1490E-5,6.6197E-5,6.1113E-5,5.6237E-5,5.1569E-5,4.7111E-5,4.2860E-5,3.8819E-5,3.4868E-5,3.1019E-5,2.7340E-5,2.3832E-5,2.0494E-5,1.7326E-5,1.4328E-5,1.1500E-5,8.8343E-6,6.1354E-6,3.5628E-6,1.1165E-6,-1.2035E-6,-3.3971E-6,-5.4644E-6,-7.4053E-6,-9.2199E-6,-1.0988E-5,-1.2739E-5,-1.4401E-5,-1.5972E-5,-1.7452E-5,-1.8843E-5,-2.0143E-5,-2.1353E-5
-5.3150E-6,1.7920E-6,3.4090E-5,1.9812E-10,1.3841E-8,2.1923E-8,3.8585E-8,4.1440E-8,4.0843E-8,4.0246E-8,4.0516E-8,4.1364E-8,4.2213E-8,4.3061E-8,4.3909E-8,4.4757E-8,-1.2099E-5,-7.2823E-5,-1.3355E-4,-1.9427E-4,-2.5499E-4,-3.1572E-4,-3.7644E-4,-4.3716E-4,-4.9789E-4,-5.5861E-4,-6.1933E-4,-6.8006E-4,-7.4078E-4,-7.9307E-4,-8.3271E-4,-8.7234E-4,-9.1198E-4,-9.5162E-4,-9.9125E-4,-0.0010309,-0.0010705,-0.0011102,-0.0011498,-0.0011830,-0.0012090,-0.0012350,-0.0012610,-0.0012870,-0.0013129,-0.0013389,-0.0013649,-0.0013909,-0.0014169,-0.0014384,-0.0014561,-0.0014738,-0.0014915,-0.0015092,-0.0015270,-0.0015447,-0.0015624,-0.0015801,-0.0015978,-0.0016151,-0.0016322,-0.0016433,-0.0016541,-0.0014652,-0.0012720,-0.0011173,-9.6981E-4,-8.3411E-4,-7.1231E-4,-5.9533E-4,-4.7835E-4,-3.6758E-4,-2.6319E-4,-1.5880E-4,-5.7453E-5,3.4453E-5,1.2636E-4,2.1826E-4,3.0383E-4,3.8637E-4,4.6590E-4,5.4243E-4,6.1595E-4,6.8647E-4,7.5441E-4,8.1996E-4,8.8274E-4,9.4276E-4,0.0010000,0.0010545,0.0011063,0.0011574,0.0012064,0.0012531,0.0012977,0.0013402,0.0013804,0.0014185,0.0014553,0.0014903,0.0015234,0.0015545,0.0015647,0.0015343,0.0014842,0.0014142,0.0013544,0.0012979,0.0012434,0.0011918,0.0011426,0.0010958,0.0010512,0.0010082,9.6707E-4,9.2738E-4,8.8929E-4,8.5279E-4,8.1789E-4,7.8370E-4,7.5071E-4,7.1896E-4,6.8844E-4,6.5916E-4,6.3112E-4,6.0431E-4,5.7874E-4,5.5388E-4,5.2951E-4,5.0614E-4,4.8375E-4,4.6236E-4,4.4196E-4,4.2255E-4,4.0413E-4,3.8670E-4,3.6897E-4,3.5196E-4,3.3566E-4,3.2008E-4,3.0522E-4,2.9108E-4,2.7766E-4,2.6495E-4,2.5248E-4,2.4015E-4,2.2833E-4,2.1703E-4,2.0624E-4,1.9597E-4,1.8622E-4,1.7698E-4,1.6824E-4,1.5960E-4,1.5134E-4,1.4345E-4,1.3590E-4,1.2867E-4,1.2177E-4,1.1516E-4,1.0885E-4,1.0280E-4,9.7016E-5,9.1475E-5,8.6162E-5,8.1063E-5,7.6165E-5,7.1450E-5,6.6907E-5,6.2506E-5,5.8165E-5,5.3982E-5,4.9958E-5,4.6092E-5,4.2386E-5,3.8838E-5,3.5448E-5,3.2217E-5,2.9145E-5,2.6142E-5,2.3217E-5,2.0421E-5,1.7755E-5,1.5219E-5,1.2812E-5,1.0534E-5,8.3865E-6,6.3616E-6,4.3116E-6,2.3578E-6,5.0006E-7,-1.2615E-6,-2.9269E-6,-4.4962E-6,-5.9693E-6,-7.3463E-6,-8.6877E-6,-1.0017E-5,-1.1278E-5,-1.2470E-5,-1.3594E-5,-1.4648E-5,-1.5635E-5,-1.6552E-5
-5.6050E-6,1.4570E-6,4.0190E-5,1.9794E-10,1.1781E-8,1.8601E-8,3.2736E-8,3.4871E-8,3.4007E-8,3.3143E-8,3.3183E-8,3.3825E-8,3.4467E-8,3.5109E-8,3.5751E-8,3.6393E-8,-9.9095E-6,-5.9641E-5,-1.0937E-4,-1.5911E-4,-2.0884E-4,-2.5857E-4,-3.0830E-4,-3.5803E-4,-4.0776E-4,-4.5750E-4,-5.0723E-4,-5.5696E-4,-6.0669E-4,-6.4926E-4,-6.8107E-4,-7.1288E-4,-7.4470E-4,-7.7651E-4,-8.0832E-4,-8.4014E-4,-8.7195E-4,-9.0376E-4,-9.3558E-4,-9.6218E-4,-9.8296E-4,-0.0010037,-0.0010245,-0.0010453,-0.0010661,-0.0010868,-0.0011076,-0.0011284,-0.0011492,-0.0011663,-0.0011805,-0.0011946,-0.0012088,-0.0012229,-0.0012370,-0.0012512,-0.0012653,-0.0012795,-0.0012936,-0.0013074,-0.0013211,-0.0013297,-0.0013381,-0.0011761,-0.0010104,-8.8290E-4,-7.6198E-4,-6.5190E-4,-5.5380E-4,-4.5985E-4,-3.6591E-4,-2.7706E-4,-1.9347E-4,-1.0987E-4,-2.8726E-5,4.4835E-5,1.1840E-4,1.9196E-4,2.6043E-4,3.2648E-4,3.9012E-4,4.5134E-4,5.1016E-4,5.6657E-4,6.2091E-4,6.7334E-4,7.2356E-4,7.7157E-4,8.1737E-4,8.6095E-4,9.0232E-4,9.4323E-4,9.8239E-4,0.0010198,0.0010555,0.0010894,0.0011216,0.0011520,0.0011815,0.0012094,0.0012359,0.0012607,0.0012673,0.0012386,0.0011945,0.0011348,0.0010847,0.0010384,9.9434E-4,9.5290E-4,9.1363E-4,8.7623E-4,8.4067E-4,8.0639E-4,7.7357E-4,7.4188E-4,7.1144E-4,6.8227E-4,6.5435E-4,6.2702E-4,6.0064E-4,5.7524E-4,5.5083E-4,5.2741E-4,5.0496E-4,4.8350E-4,4.6303E-4,4.4313E-4,4.2362E-4,4.0491E-4,3.8699E-4,3.6986E-4,3.5353E-4,3.3798E-4,3.2323E-4,3.0927E-4,2.9507E-4,2.8145E-4,2.6840E-4,2.5593E-4,2.4403E-4,2.3270E-4,2.2195E-4,2.1178E-4,2.0179E-4,1.9192E-4,1.8245E-4,1.7340E-4,1.6477E-4,1.5655E-4,1.4874E-4,1.4134E-4,1.3434E-4,1.2743E-4,1.2082E-4,1.1450E-4,1.0845E-4,1.0267E-4,9.7142E-5,9.1855E-5,8.6797E-5,8.1958E-5,7.7327E-5,7.2892E-5,6.8639E-5,6.4558E-5,6.0637E-5,5.6864E-5,5.3227E-5,4.9705E-5,4.6230E-5,4.2882E-5,3.9662E-5,3.6568E-5,3.3602E-5,3.0763E-5,2.8050E-5,2.5465E-5,2.3007E-5,2.0605E-5,1.8264E-5,1.6028E-5,1.3895E-5,1.1867E-5,9.9417E-6,8.1206E-6,6.4032E-6,4.7844E-6,3.1454E-6,1.5835E-6,9.8612E-8,-1.3092E-6,-2.6401E-6,-3.8939E-6,-5.0706E-6,-6.1703E-6,-7.2417E-6,-8.3037E-6,-9.3108E-6,-1.0263E-5,-1.1160E-5,-1.2002E-5,-1.2790E-5,-1.3522E-5
-4.7850E-6,1.3000E-7,4.6490E-5,1.9781E-10,1.0254E-8,1.6121E-8,2.8363E-8,2.9949E-8,2.8870E-8,2.7791E-8,2.7650E-8,2.8133E-8,2.8617E-8,2.9100E-8,2.9584E-8,3.0068E-8,-8.2559E-6,-4.9688E-5,-9.1119E-5,-1.3255E-4,-1.7398E-4,-2.1541E-4,-2.5685E-4,-2.9828E-4,-3.3971E-4,-3.8114E-4,-4.2257E-4,-4.6400E-4,-5.0544E-4,-5.4065E-4,-5.6652E-4,-5.9240E-4,-6.1828E-4,-6.4415E-4,-6.7003E-4,-6.9591E-4,-7.2178E-4,-7.4766E-4,-7.7354E-4,-7.9514E-4,-8.1195E-4,-8.2877E-4,-8.4559E-4,-8.6241E-4,-8.7922E-4,-8.9604E-4,-9.1286E-4,-9.2968E-4,-9.4649E-4,-9.6038E-4,-9.7180E-4,-9.8323E-4,-9.9466E-4,-0.0010061,-0.0010175,-0.0010289,-0.0010404,-0.0010518,-0.0010632,-0.0010744,-0.0010854,-0.0010922,-0.0010987,-9.5674E-4,-8.1164E-4,-7.0451E-4,-6.0362E-4,-5.1292E-4,-4.3278E-4,-3.5629E-4,-2.7981E-4,-2.0760E-4,-1.3979E-4,-7.1986E-5,-6.1714E-6,5.3459E-5,1.1309E-4,1.7272E-4,2.2822E-4,2.8174E-4,3.3330E-4,3.8291E-4,4.3056E-4,4.7625E-4,5.2027E-4,5.6274E-4,6.0341E-4,6.4230E-4,6.7938E-4,7.1468E-4,7.4818E-4,7.8130E-4,8.1302E-4,8.4332E-4,8.7220E-4,8.9967E-4,9.2573E-4,9.5037E-4,9.7421E-4,9.9684E-4,0.0010182,0.0010383,0.0010421,0.0010145,9.7491E-4,9.2275E-4,8.7989E-4,8.4134E-4,8.0521E-4,7.7142E-4,7.3968E-4,7.0944E-4,6.8078E-4,6.5309E-4,6.2659E-4,6.0097E-4,5.7636E-4,5.5275E-4,5.3014E-4,5.0801E-4,4.8666E-4,4.6609E-4,4.4632E-4,4.2734E-4,4.0915E-4,3.9175E-4,3.7515E-4,3.5901E-4,3.4320E-4,3.2803E-4,3.1350E-4,2.9961E-4,2.8636E-4,2.7375E-4,2.6178E-4,2.5045E-4,2.3894E-4,2.2789E-4,2.1731E-4,2.0719E-4,1.9754E-4,1.8836E-4,1.7964E-4,1.7138E-4,1.6328E-4,1.5528E-4,1.4760E-4,1.4026E-4,1.3326E-4,1.2659E-4,1.2026E-4,1.1426E-4,1.0859E-4,1.0298E-4,9.7625E-5,9.2498E-5,8.7596E-5,8.2908E-5,7.8426E-5,7.4139E-5,7.0038E-5,6.6115E-5,6.2361E-5,5.8765E-5,5.5317E-5,5.2009E-5,4.8830E-5,4.5771E-5,4.2823E-5,3.9969E-5,3.7152E-5,3.4439E-5,3.1828E-5,2.9321E-5,2.6917E-5,2.4616E-5,2.2418E-5,2.0323E-5,1.8332E-5,1.6385E-5,1.4489E-5,1.2678E-5,1.0950E-5,9.3073E-6,7.7484E-6,6.2739E-6,4.8836E-6,3.5732E-6,2.2465E-6,9.8228E-7,-2.1939E-7,-1.3585E-6,-2.4352E-6,-3.4493E-6,-4.4009E-6,-5.2899E-6,-6.1561E-6,-7.0150E-6,-7.8293E-6,-8.5990E-6,-9.3243E-6,-1.0005E-5,-1.0641E-5,-1.1233E-5
-3.6250E-6,-5.8000E-7,5.2390E-5,1.9772E-10,9.1150E-9,1.4256E-8,2.5070E-8,2.6230E-8,2.4977E-8,2.3723E-8,2.3437E-8,2.3798E-8,2.4158E-8,2.4518E-8,2.4879E-8,2.5239E-8,-6.9958E-6,-4.2102E-5,-7.7209E-5,-1.1231E-4,-1.4742E-4,-1.8253E-4,-2.1763E-4,-2.5274E-4,-2.8785E-4,-3.2295E-4,-3.5806E-4,-3.9317E-4,-4.2827E-4,-4.5787E-4,-4.7920E-4,-5.0053E-4,-5.2186E-4,-5.4318E-4,-5.6451E-4,-5.8584E-4,-6.0717E-4,-6.2850E-4,-6.4983E-4,-6.6760E-4,-6.8138E-4,-6.9516E-4,-7.0894E-4,-7.2272E-4,-7.3650E-4,-7.5028E-4,-7.6406E-4,-7.7784E-4,-7.9162E-4,-8.0299E-4,-8.1233E-4,-8.2167E-4,-8.3102E-4,-8.4036E-4,-8.4970E-4,-8.5904E-4,-8.6838E-4,-8.7773E-4,-8.8707E-4,-8.9622E-4,-9.0526E-4,-9.1055E-4,-9.1561E-4,-7.8872E-4,-6.5903E-4,-5.6740E-4,-4.8174E-4,-4.0581E-4,-3.3940E-4,-2.7629E-4,-2.1318E-4,-1.5371E-4,-9.8007E-5,-4.2299E-5,1.1761E-5,6.0708E-5,1.0966E-4,1.5860E-4,2.0415E-4,2.4807E-4,2.9037E-4,3.3107E-4,3.7015E-4,4.0762E-4,4.4372E-4,4.7855E-4,5.1190E-4,5.4379E-4,5.7420E-4,6.0313E-4,6.3059E-4,6.5775E-4,6.8375E-4,7.0859E-4,7.3227E-4,7.5479E-4,7.7615E-4,7.9635E-4,8.1588E-4,8.3441E-4,8.5191E-4,8.6838E-4,8.7000E-4,8.4316E-4,8.0682E-4,7.6033E-4,7.2294E-4,6.9025E-4,6.6015E-4,6.3221E-4,6.0625E-4,5.8150E-4,5.5813E-4,5.3551E-4,5.1385E-4,4.9290E-4,4.7275E-4,4.5340E-4,4.3487E-4,4.1674E-4,3.9923E-4,3.8237E-4,3.6616E-4,3.5059E-4,3.3566E-4,3.2138E-4,3.0774E-4,2.9449E-4,2.8151E-4,2.6906E-4,2.5713E-4,2.4572E-4,2.3484E-4,2.2448E-4,2.1465E-4,2.0534E-4,1.9588E-4,1.8681E-4,1.7812E-4,1.6981E-4,1.6188E-4,1.5434E-4,1.4717E-4,1.4040E-4,1.3374E-4,1.2717E-4,1.2086E-4,1.1484E-4,1.0909E-4,1.0361E-4,9.8411E-5,9.3487E-5,8.8827E-5,8.4225E-5,7.9824E-5,7.5615E-5,7.1590E-5,6.7741E-5,6.4061E-5,6.0541E-5,5.7174E-5,5.3953E-5,5.0871E-5,4.7918E-5,4.5088E-5,4.2373E-5,3.9763E-5,3.7253E-5,3.4833E-5,3.2490E-5,3.0178E-5,2.7951E-5,2.5809E-5,2.3751E-5,2.1779E-5,1.9890E-5,1.8087E-5,1.6368E-5,1.4734E-5,1.3137E-5,1.1582E-5,1.0097E-5,8.6800E-6,7.3328E-6,6.0548E-6,4.8460E-6,3.7066E-6,2.6329E-6,1.5457E-6,5.0988E-7,-4.7451E-7,-1.4075E-6,-2.2891E-6,-3.1193E-6,-3.8982E-6,-4.6256E-6,-5.3344E-6,-6.0373E-6,-6.7036E-6,-7.3335E-6,-7.9268E-6,-8.4835E-6,-9.0038E-6,-9.4875E-6
-4.4050E-6,-2.3100E-6,5.9890E-5,1.9762E-10,7.9618E-9,1.2344E-8,2.1689E-8,2.2396E-8,2.0945E-8,1.9493E-8,1.9049E-8,1.9277E-8,1.9505E-8,1.9733E-8,1.9962E-8,2.0190E-8,-5.6811E-6,-3.4188E-5,-6.2695E-5,-9.1203E-5,-1.1971E-4,-1.4822E-4,-1.7672E-4,-2.0523E-4,-2.3374E-4,-2.6225E-4,-2.9075E-4,-3.1926E-4,-3.4777E-4,-3.7149E-4,-3.8804E-4,-4.0459E-4,-4.2115E-4,-4.3770E-4,-4.5425E-4,-4.7080E-4,-4.8735E-4,-5.0390E-4,-5.2045E-4,-5.3419E-4,-5.4477E-4,-5.5536E-4,-5.6594E-4,-5.7653E-4,-5.8712E-4,-5.9770E-4,-6.0829E-4,-6.1887E-4,-6.2946E-4,-6.3817E-4,-6.4532E-4,-6.5247E-4,-6.5961E-4,-6.6676E-4,-6.7391E-4,-6.8106E-4,-6.8821E-4,-6.9535E-4,-7.0250E-4,-7.0952E-4,-7.1645E-4,-7.2018E-4,-7.2372E-4,-6.1221E-4,-4.9827E-4,-4.2271E-4,-3.5289E-4,-2.9241E-4,-2.4039E-4,-1.9131E-4,-1.4224E-4,-9.6162E-5,-5.3178E-5,-1.0194E-5,3.1505E-5,6.9216E-5,1.0693E-4,1.4464E-4,1.7971E-4,2.1353E-4,2.4609E-4,2.7741E-4,3.0747E-4,3.3629E-4,3.6405E-4,3.9085E-4,4.1650E-4,4.4102E-4,4.6440E-4,4.8664E-4,5.0775E-4,5.2863E-4,5.4862E-4,5.6771E-4,5.8592E-4,6.0323E-4,6.1964E-4,6.3517E-4,6.5016E-4,6.6438E-4,6.7780E-4,6.9042E-4,6.8969E-4,6.6347E-4,6.3042E-4,5.8971E-4,5.5795E-4,5.3134E-4,5.0753E-4,4.8571E-4,4.6582E-4,4.4685E-4,4.2905E-4,4.1175E-4,3.9521E-4,3.7916E-4,3.6371E-4,3.4886E-4,3.3461E-4,3.2069E-4,3.0724E-4,2.9428E-4,2.8181E-4,2.6983E-4,2.5833E-4,2.4733E-4,2.3681E-4,2.2660E-4,2.1660E-4,2.0701E-4,1.9781E-4,1.8902E-4,1.8063E-4,1.7264E-4,1.6505E-4,1.5786E-4,1.5057E-4,1.4357E-4,1.3687E-4,1.3046E-4,1.2435E-4,1.1853E-4,1.1301E-4,1.0778E-4,1.0265E-4,9.7575E-5,9.2716E-5,8.8070E-5,8.3636E-5,7.9415E-5,7.5407E-5,7.1612E-5,6.8020E-5,6.4473E-5,6.1080E-5,5.7836E-5,5.4733E-5,5.1767E-5,4.8931E-5,4.6218E-5,4.3623E-5,4.1140E-5,3.8765E-5,3.6491E-5,3.4310E-5,3.2218E-5,3.0208E-5,2.8274E-5,2.6410E-5,2.4605E-5,2.2824E-5,2.1109E-5,1.9459E-5,1.7875E-5,1.6356E-5,1.4902E-5,1.3514E-5,1.2190E-5,1.0933E-5,9.7041E-6,8.5076E-6,7.3647E-6,6.2752E-6,5.2393E-6,4.2568E-6,3.3279E-6,2.4525E-6,1.6278E-6,7.9269E-7,-2.6993E-9,-7.5840E-7,-1.4744E-6,-2.1507E-6,-2.7874E-6,-3.3843E-6,-3.9415E-6,-4.4846E-6,-5.0233E-6,-5.5339E-6,-6.0164E-6,-6.4708E-6,-6.8971E-6,-7.2952E-6,-7.6652E-6
