comp 1 nodes 1 nodes_to_comp [(0,1,0);] xloc 0     yloc 0     zloc 30    dia 5.46  Cm 9.37e-13 Rm 2.48e-11
comp 2 nodes 1 nodes_to_comp [] xloc 0     yloc 0     zloc 22.5  dia 2.5   Cm 1.96e-13 Rm 5.17e-12
comp 3 nodes 1 nodes_to_comp [(0,1,1);] xloc 0     yloc 0     zloc 15    dia 6.3   Cm 1.25e-12 Rm 3.3e-11
conn c1 281 c2 307 nod 70082848 Ri 4.59e+07
conn c1 281 c2 321 nod 70082848 Ri 5.52e+07
conn c1 272 c2 330 nod 69892992 Ri 9.18e+07
conn c1 253 c2 341 nod 69889952 Ri 6.98e+07
conn c1 341 c2 349 nod 70280864 Ri 9.76e+07
conn c1 349 c2 356 nod 70282144 Ri 8.31e+07
conn c1 356 c2 362 nod 70283264 Ri 7.89e+07
conn c1 362 c2 367 nod 70284224 Ri 8.13e+07
conn c1 356 c2 383 nod 70283264 Ri 6.37e+07
conn c1 349 c2 395 nod 70282144 Ri 1.24e+08
conn c1 37 c2 421 nod 69101760 Ri 7.35e+07
conn c1 421 c2 423 nod 70490272 Ri 7.65e+07
conn c1 423 c2 428 nod 70490592 Ri 9.9e+07
conn c1 428 c2 436 nod 70491392 Ri 5.73e+07
conn c1 436 c2 444 nod 70697472 Ri 4.4e+07
conn c1 444 c2 449 nod 70698752 Ri 4.56e+07
conn c1 449 c2 456 nod 70699552 Ri 5.89e+07
conn c1 456 c2 459 nod 70700672 Ri 6.08e+07
conn c1 449 c2 479 nod 70699552 Ri 8.98e+07
conn c1 479 c2 482 nod 70704352 Ri 5.32e+07
conn c1 479 c2 492 nod 70704352 Ri 7.93e+07
conn c1 444 c2 509 nod 70698752 Ri 8.38e+07
conn c1 509 c2 505 nod 70889376 Ri 5.2e+07
conn c1 444 c2 518 nod 70698752 Ri 6.33e+07
conn c1 444 c2 537 nod 70698752 Ri 1.23e+08
conn c1 428 c2 547 nod 70491392 Ri 1.13e+08
conn c1 547 c2 552 nod 71083872 Ri 6.97e+07
conn c1 552 c2 560 nod 71084672 Ri 1.16e+08
conn c1 560 c2 564 nod 71085952 Ri 5.71e+07
conn c1 560 c2 577 nod 71085952 Ri 9.24e+07
conn c1 4 c2 586 nod 66788880 Ri 5.53e+06
conn c1 586 c2 589 nod 71090112 Ri 4.14e+06
conn c1 589 c2 593 nod 71278768 Ri 1.28e+07
conn c1 593 c2 599 nod 71279088 Ri 2.12e+07
conn c1 599 c2 601 nod 71279568 Ri 2.28e+07
conn c1 601 c2 602 nod 71279728 Ri 1.72e+07
conn c1 602 c2 604 nod 71279808 Ri 1.51e+07
conn c1 604 c2 606 nod 71279968 Ri 1.47e+07
conn c1 606 c2 772 nod 71280128 Ri 6.22e+07
conn c1 772 c2 613 nod 71585344 Ri 4.17e+07
conn c1 613 c2 623 nod 71280816 Ri 2.05e+07
conn c1 623 c2 726 nod 71281936 Ri 4.14e+07
conn c1 726 c2 629 nod 71440928 Ri 3.62e+07
conn c1 629 c2 637 nod 71282608 Ri 3.05e+07
conn c1 637 c2 642 nod 71283504 Ri 5.16e+07
conn c1 642 c2 649 nod 71284064 Ri 1.02e+08
conn c1 649 c2 652 nod 71284848 Ri 6.5e+07
conn c1 652 c2 657 nod 71285184 Ri 9.21e+07
conn c1 657 c2 661 nod 71285744 Ri 1.2e+08
conn c1 642 c2 675 nod 71284064 Ri 9.98e+07
conn c1 642 c2 681 nod 71284064 Ri 7.88e+07
conn c1 681 c2 687 nod 71435888 Ri 9.08e+07
conn c1 687 c2 694 nod 71436560 Ri 1.09e+08
conn c1 637 c2 709 nod 71283504 Ri 1.04e+08
conn c1 709 c2 715 nod 71439024 Ri 6.9e+07
conn c1 726 c2 733 nod 71440928 Ri 8.54e+07
conn c1 623 c2 746 nod 71281936 Ri 8.01e+07
conn c1 746 c2 751 nod 71582432 Ri 6.35e+07
conn c1 623 c2 760 nod 71281936 Ri 6.25e+07
conn c1 772 c2 816 nod 71585344 Ri 4.85e+07
conn c1 816 c2 786 nod 71729536 Ri 5.52e+07
conn c1 786 c2 790 nod 71586912 Ri 6.47e+07
conn c1 790 c2 793 nod 71587360 Ri 7.16e+07
conn c1 793 c2 800 nod 71587696 Ri 1.16e+08
conn c1 800 c2 805 nod 71588480 Ri 9.07e+07
conn c1 816 c2 810 nod 71729536 Ri 8.73e+07
conn c1 816 c2 821 nod 71729536 Ri 1.42e+08
conn c1 821 c2 826 nod 71730096 Ri 7.75e+07
conn c1 826 c2 831 nod 71730656 Ri 1.38e+08
conn c1 831 c2 836 nod 71731216 Ri 8.26e+07
conn c1 772 c2 845 nod 71585344 Ri 5.99e+07
conn c1 845 c2 852 nod 71732784 Ri 1.22e+08
conn c1 852 c2 855 nod 71733568 Ri 1.09e+08
conn c1 855 c2 861 nod 71733904 Ri 1.74e+08
conn c1 845 c2 868 nod 71732784 Ri 9.05e+07
conn c1 845 c2 875 nod 71732784 Ri 1.08e+08
conn c1 604 c2 894 nod 71279968 Ri 9.24e+07
conn c1 894 c2 905 nod 71910304 Ri 7.25e+07
conn c1 905 c2 914 nod 71911536 Ri 5.06e+07
conn c1 914 c2 918 nod 71912544 Ri 4.72e+07
conn c1 918 c2 923 nod 71912992 Ri 6.21e+07
conn c1 905 c2 929 nod 71911536 Ri 6.25e+07
conn c1 929 c2 938 nod 71914224 Ri 1.21e+08
conn c1 905 c2 949 nod 71911536 Ri 2.19e+08
conn c1 949 c2 955 nod 71916464 Ri 1.43e+08
conn c1 602 c2 963 nod 71279808 Ri 2.7e+07
conn c1 963 c2 971 nod 72057296 Ri 3.91e+07
conn c1 971 c2 975 nod 72058192 Ri 3.86e+07
conn c1 975 c2 985 nod 72058640 Ri 8.3e+07
conn c1 985 c2 992 nod 72059760 Ri 9.46e+07
conn c1 992 c2 996 nod 72060544 Ri 1.15e+08
conn c1 996 c2 1000 nod 72060992 Ri 1.29e+08
conn c1 1000 c2 1005 nod 72061440 Ri 1.49e+08
conn c1 975 c2 1011 nod 72058640 Ri 1.15e+08
conn c1 1011 c2 1016 nod 72062672 Ri 1.86e+08
conn c1 971 c2 1037 nod 72058192 Ri 8.3e+07
conn c1 593 c2 1059 nod 71279088 Ri 1.98e+07
conn c1 1059 c2 1056 nod 72207216 Ri 1.49e+08
conn c1 1056 c2 1058 nod 72206976 Ri 9.41e+07
conn c1 1059 c2 1060 nod 72207216 Ri 3.12e+07
conn c1 1060 c2 1063 nod 72207296 Ri 9.85e+06
conn c1 51 c2 1099 nod 69103968 Ri 5.3e+07
comp 4 nodes 2 nodes_to_comp [(10,1,0);(10,1,1);] xloc 0     yloc 0.25  zloc -12.8 dia 6.67  Cm 1.4e-12 Rm 6.98e-11
comp 6 nodes 2 nodes_to_comp [(10,1,9);(10,1,10);] xloc 0.498 yloc -0.0505 zloc -15   dia 1.86  Cm 1.08e-13 Rm 5.42e-12
comp 8 nodes 5 nodes_to_comp [(10,1,11);(10,1,12);(10,1,13);(10,1,14);(10,1,15);] xloc 0.432 yloc -2.67 zloc -16.3 dia 1.57  Cm 7.72e-14 Rm 3.86e-12
comp 13 nodes 3 nodes_to_comp [(10,1,16);(10,1,17);(10,1,18);] xloc -0.148 yloc -3.64 zloc -17.9 dia 1.2   Cm 4.49e-14 Rm 2.24e-12
comp 16 nodes 3 nodes_to_comp [(10,1,19);(10,1,20);(10,1,21);] xloc -0.418 yloc -3.55 zloc -19.3 dia 1.35  Cm 5.72e-14 Rm 2.86e-12
comp 21 nodes 6 nodes_to_comp [(10,1,24);(10,1,25);(10,1,26);(10,1,27);(10,1,22);(10,1,23);] xloc -1.04 yloc -3.23 zloc -21.3 dia 1.69  Cm 9e-14 Rm 4.5e-12
comp 25 nodes 4 nodes_to_comp [(10,1,28);(10,1,29);(10,1,30);(10,1,31);] xloc -0.646 yloc -2.79 zloc -23.4 dia 1.31  Cm 5.43e-14 Rm 2.72e-12
comp 29 nodes 4 nodes_to_comp [(10,1,32);(10,1,33);(10,1,34);(10,1,35);] xloc -0.245 yloc -2.69 zloc -25.1 dia 1.29  Cm 5.23e-14 Rm 2.62e-12
comp 33 nodes 4 nodes_to_comp [(10,1,36);(10,1,37);(10,1,38);(10,1,39);] xloc -0.379 yloc -3.6  zloc -26.9 dia 1.39  Cm 6.07e-14 Rm 3.04e-12
comp 37 nodes 7 nodes_to_comp [(10,1,40);(10,1,41);(10,1,419);(10,1,42);(10,1,420);(10,1,43);(10,1,44);] xloc 0.359 yloc -3.53 zloc -28.8 dia 1.31  Cm 5.41e-14 Rm 2.71e-12
comp 42 nodes 12 nodes_to_comp [(10,1,45);(10,1,239);(10,1,240);(10,1,46);(10,1,241);(10,1,242);(10,1,1178);(10,1,1179);(10,1,47);(10,1,48);(10,1,49);(10,1,50);] xloc 1.13  yloc -2.61 zloc -30.5 dia 2     Cm 1.26e-13 Rm 6.28e-12
comp 51 nodes 20 nodes_to_comp [(10,1,54);(10,1,55);(10,1,56);(10,1,57);(10,1,1154);(10,1,58);(10,1,1155);(10,1,1156);(10,1,1157);(10,1,1158);(10,1,1159);(10,1,51);(10,1,52);(10,1,53);(10,1,1160);(10,1,1161);(10,1,1162);(10,1,1163);(10,1,1164);(10,1,1165);] xloc -0.464 yloc -1.15 zloc -36   dia 2.69  Cm 2.28e-13 Rm 1.14e-11
comp 63 nodes 27 nodes_to_comp [(10,1,66);(10,1,67);(10,1,68);(10,1,145);(10,1,146);(10,1,147);(10,1,148);(10,1,61);(10,1,62);(10,1,59);(10,1,172);(10,1,60);(10,1,173);(10,1,174);(10,1,63);(10,1,64);(10,1,65);(10,1,69);(10,1,70);(10,1,71);(10,1,141);(10,1,72);(10,1,142);(10,1,143);(10,1,144);(10,1,73);(10,1,74);] xloc -0.891 yloc -0.267 zloc -38.6 dia 3.07  Cm 2.95e-13 Rm 1.48e-11
comp 72 nodes 15 nodes_to_comp [(10,1,75);(10,1,76);(10,1,77);(10,1,78);(10,1,127);(10,1,79);(10,1,80);(10,1,81);(10,1,129);(10,1,128);(10,1,130);(10,1,131);(10,1,138);(10,1,139);(10,1,140);] xloc -2.02 yloc -0.185 zloc -43.8 dia 2.19  Cm 1.5e-13 Rm 7.51e-12
comp 82 nodes 28 nodes_to_comp [(10,1,85);(10,1,86);(10,1,87);(10,1,108);(10,1,109);(10,1,84);(10,1,1146);(10,1,1147);(10,1,82);(10,1,83);(10,1,1148);(10,1,1149);(10,1,1150);(10,1,1151);(10,1,1152);(10,1,1153);(10,1,88);(10,1,89);(10,1,90);(10,1,91);(10,1,92);(10,1,93);(10,1,94);(10,1,95);(10,1,96);(10,1,97);(10,1,98);(10,1,99);] xloc -5.49 yloc 1.26  zloc -44.8 dia 3.31  Cm 3.45e-13 Rm 1.72e-11
comp 98 nodes 8 nodes_to_comp [(10,1,101);(10,1,102);(10,1,103);(10,1,100);(10,1,104);(10,1,105);(10,1,106);(10,1,107);] xloc -11.4 yloc 4.01  zloc -44.2 dia 1.6   Cm 8.09e-14 Rm 4.04e-12
comp 107 nodes 17 nodes_to_comp [(10,1,110);(10,1,111);(10,1,112);(10,1,113);(10,1,114);(10,1,115);(10,1,116);(10,1,121);(10,1,122);(10,1,123);(10,1,124);(10,1,125);(10,1,126);(10,1,117);(10,1,118);(10,1,119);(10,1,120);] xloc -7.71 yloc -1.06 zloc -44.5 dia 1.96  Cm 1.21e-13 Rm 6.04e-12
comp 129 nodes 6 nodes_to_comp [(10,1,132);(10,1,133);(10,1,134);(10,1,135);(10,1,136);(10,1,137);] xloc -1.7  yloc -1.97 zloc -45.6 dia 1.22  Cm 4.69e-14 Rm 2.35e-12
comp 150 nodes 9 nodes_to_comp [(10,1,153);(10,1,154);(10,1,155);(10,1,156);(10,1,157);(10,1,149);(10,1,150);(10,1,151);(10,1,152);] xloc -4.22 yloc 2.99  zloc -38.7 dia 1.84  Cm 1.06e-13 Rm 5.31e-12
comp 155 nodes 14 nodes_to_comp [(10,1,158);(10,1,159);(10,1,160);(10,1,161);(10,1,162);(10,1,167);(10,1,168);(10,1,169);(10,1,170);(10,1,171);(10,1,163);(10,1,164);(10,1,165);(10,1,166);] xloc -7.28 yloc 3.74  zloc -39.2 dia 2.29  Cm 1.65e-13 Rm 8.25e-12
comp 172 nodes 4 nodes_to_comp [(10,1,175);(10,1,176);(10,1,177);(10,1,178);] xloc 1.13  yloc -0.944 zloc -37.8 dia 0.947 Cm 2.82e-14 Rm 1.41e-12
comp 178 nodes 12 nodes_to_comp [(10,1,181);(10,1,182);(10,1,180);(10,1,183);(10,1,184);(10,1,179);(10,1,185);(10,1,186);(10,1,187);(10,1,220);(10,1,221);(10,1,222);] xloc 2.91  yloc -0.501 zloc -40.2 dia 1.46  Cm 6.72e-14 Rm 3.36e-12
comp 185 nodes 3 nodes_to_comp [(10,1,188);(10,1,189);(10,1,190);] xloc 4.58  yloc -0.339 zloc -41   dia 0.959 Cm 2.89e-14 Rm 1.45e-12
comp 191 nodes 12 nodes_to_comp [(10,1,194);(10,1,213);(10,1,195);(10,1,193);(10,1,191);(10,1,192);(10,1,214);(10,1,215);(10,1,216);(10,1,217);(10,1,218);(10,1,219);] xloc 6.16  yloc -0.458 zloc -43.4 dia 1.67  Cm 8.8e-14 Rm 4.4e-12
comp 193 nodes 12 nodes_to_comp [(10,1,196);(10,1,197);(10,1,198);(10,1,206);(10,1,199);(10,1,200);(10,1,207);(10,1,208);(10,1,209);(10,1,210);(10,1,211);(10,1,212);] xloc 7.21  yloc 0.24  zloc -44.6 dia 1.64  Cm 8.4e-14 Rm 4.2e-12
comp 198 nodes 5 nodes_to_comp [(10,1,201);(10,1,202);(10,1,203);(10,1,204);(10,1,205);] xloc 7.97  yloc 1.59  zloc -45.2 dia 1.04  Cm 3.41e-14 Rm 1.71e-12
comp 220 nodes 3 nodes_to_comp [(10,1,223);(10,1,224);(10,1,225);] xloc 3.97  yloc -0.344 zloc -42.2 dia 0.878 Cm 2.42e-14 Rm 1.21e-12
comp 227 nodes 13 nodes_to_comp [(10,1,230);(10,1,231);(10,1,232);(10,1,229);(10,1,235);(10,1,236);(10,1,237);(10,1,238);(10,1,233);(10,1,234);(10,1,226);(10,1,227);(10,1,228);] xloc 3.72  yloc 0.378 zloc -44.9 dia 1.72  Cm 9.27e-14 Rm 4.64e-12
comp 246 nodes 7 nodes_to_comp [(10,1,249);(10,1,250);(10,1,251);(10,1,252);(10,1,253);(10,1,254);(10,1,255);] xloc 3.39  yloc -2.29 zloc -32.3 dia 1.53  Cm 7.39e-14 Rm 3.7e-12
comp 253 nodes 7 nodes_to_comp [(10,1,256);(10,1,340);(10,1,257);(10,1,258);(10,1,341);(10,1,342);(10,1,343);] xloc 3.75  yloc -2.87 zloc -34.7 dia 1.33  Cm 5.53e-14 Rm 2.76e-12
comp 256 nodes 6 nodes_to_comp [(10,1,259);(10,1,260);(10,1,261);(10,1,262);(10,1,263);(10,1,264);] xloc 3.98  yloc -0.948 zloc -36   dia 1.32  Cm 5.47e-14 Rm 2.73e-12
comp 263 nodes 6 nodes_to_comp [(10,1,266);(10,1,267);(10,1,268);(10,1,265);(10,1,269);(10,1,270);] xloc 4.19  yloc 0.659 zloc -38.1 dia 1.5   Cm 7.11e-14 Rm 3.55e-12
comp 272 nodes 16 nodes_to_comp [(10,1,275);(10,1,276);(10,1,277);(10,1,278);(10,1,279);(10,1,329);(10,1,280);(10,1,281);(10,1,282);(10,1,330);(10,1,331);(10,1,332);(10,1,271);(10,1,272);(10,1,273);(10,1,274);] xloc 3.1   yloc 3.46  zloc -41.5 dia 2.41  Cm 1.82e-13 Rm 9.1e-12
comp 281 nodes 19 nodes_to_comp [(10,1,284);(10,1,297);(10,1,298);(10,1,299);(10,1,309);(10,1,300);(10,1,285);(10,1,286);(10,1,287);(10,1,283);(10,1,317);(10,1,318);(10,1,319);(10,1,301);(10,1,302);(10,1,320);(10,1,321);(10,1,322);(10,1,323);] xloc 0.96  yloc 4.97  zloc -43.7 dia 2.38  Cm 1.79e-13 Rm 8.93e-12
comp 287 nodes 17 nodes_to_comp [(10,1,290);(10,1,291);(10,1,288);(10,1,1130);(10,1,289);(10,1,292);(10,1,293);(10,1,294);(10,1,295);(10,1,296);(10,1,1131);(10,1,1132);(10,1,1133);(10,1,1134);(10,1,1136);(10,1,1137);(10,1,1135);] xloc 0.836 yloc 6.96  zloc -42.1 dia 2.22  Cm 1.55e-13 Rm 7.77e-12
comp 302 nodes 6 nodes_to_comp [(10,1,305);(10,1,306);(10,1,307);(10,1,308);(10,1,303);(10,1,304);] xloc -0.235 yloc 4.66  zloc -46.6 dia 1.06  Cm 3.53e-14 Rm 1.76e-12
comp 307 nodes 7 nodes_to_comp [(10,1,310);(10,1,311);(10,1,312);(10,1,313);(10,1,314);(10,1,315);(10,1,316);] xloc -1.11 yloc 3.47  zloc -43.9 dia 1.28  Cm 5.13e-14 Rm 2.56e-12
comp 321 nodes 5 nodes_to_comp [(10,1,324);(10,1,325);(10,1,326);(10,1,327);(10,1,328);] xloc 2.88  yloc 7.21  zloc -45.4 dia 1.21  Cm 4.61e-14 Rm 2.31e-12
comp 330 nodes 7 nodes_to_comp [(10,1,333);(10,1,334);(10,1,335);(10,1,336);(10,1,337);(10,1,338);(10,1,339);] xloc 5.24  yloc 4.01  zloc -44.3 dia 1.19  Cm 4.42e-14 Rm 2.21e-12
comp 341 nodes 6 nodes_to_comp [(10,1,344);(10,1,345);(10,1,346);(10,1,347);(10,1,348);(10,1,349);] xloc 3.43  yloc -3.71 zloc -37   dia 1.22  Cm 4.71e-14 Rm 2.35e-12
comp 349 nodes 18 nodes_to_comp [(10,1,352);(10,1,353);(10,1,354);(10,1,390);(10,1,391);(10,1,392);(10,1,350);(10,1,351);(10,1,402);(10,1,393);(10,1,394);(10,1,395);(10,1,355);(10,1,356);(10,1,357);(10,1,403);(10,1,404);(10,1,405);] xloc 2.14  yloc -3.09 zloc -39.9 dia 2.05  Cm 1.32e-13 Rm 6.62e-12
comp 356 nodes 6 nodes_to_comp [(10,1,359);(10,1,382);(10,1,358);(10,1,360);(10,1,383);(10,1,384);] xloc 2.15  yloc -4.05 zloc -42.3 dia 1.2   Cm 4.52e-14 Rm 2.26e-12
comp 362 nodes 14 nodes_to_comp [(10,1,365);(10,1,366);(10,1,364);(10,1,363);(10,1,376);(10,1,377);(10,1,367);(10,1,368);(10,1,361);(10,1,362);(10,1,378);(10,1,379);(10,1,380);(10,1,381);] xloc 3.07  yloc -2.91 zloc -44.4 dia 1.69  Cm 8.95e-14 Rm 4.47e-12
comp 367 nodes 7 nodes_to_comp [(10,1,370);(10,1,371);(10,1,369);(10,1,372);(10,1,373);(10,1,374);(10,1,375);] xloc 0.966 yloc -0.773 zloc -46.1 dia 1.32  Cm 5.45e-14 Rm 2.72e-12
comp 383 nodes 5 nodes_to_comp [(10,1,386);(10,1,387);(10,1,385);(10,1,388);(10,1,389);] xloc 1.77  yloc -4.52 zloc -44   dia 1.04  Cm 3.38e-14 Rm 1.69e-12
comp 395 nodes 6 nodes_to_comp [(10,1,398);(10,1,399);(10,1,400);(10,1,397);(10,1,401);(10,1,396);] xloc 3.41  yloc -2.1  zloc -41.8 dia 1.27  Cm 5.08e-14 Rm 2.54e-12
comp 411 nodes 19 nodes_to_comp [(10,1,414);(10,1,415);(10,1,416);(10,1,417);(10,1,418);(10,1,243);(10,1,413);(10,1,244);(10,1,245);(10,1,406);(10,1,246);(10,1,247);(10,1,248);(10,1,409);(10,1,410);(10,1,411);(10,1,412);(10,1,408);(10,1,407);] xloc 3.38  yloc -1.03 zloc -29.6 dia 2.39  Cm 1.79e-13 Rm 8.96e-12
comp 421 nodes 5 nodes_to_comp [(10,1,424);(10,1,425);(10,1,423);(10,1,421);(10,1,422);] xloc 0.437 yloc -5.29 zloc -29.7 dia 1.07  Cm 3.61e-14 Rm 1.81e-12
comp 423 nodes 10 nodes_to_comp [(10,1,426);(10,1,584);(10,1,585);(10,1,427);(10,1,428);(10,1,586);(10,1,587);(10,1,588);(10,1,429);(10,1,430);] xloc 1.22  yloc -7.15 zloc -30.4 dia 1.65  Cm 8.52e-14 Rm 4.26e-12
comp 428 nodes 12 nodes_to_comp [(10,1,431);(10,1,432);(10,1,433);(10,1,434);(10,1,435);(10,1,436);(10,1,544);(10,1,437);(10,1,545);(10,1,546);(10,1,547);(10,1,548);] xloc 1.43  yloc -7.64 zloc -34.5 dia 1.33  Cm 5.55e-14 Rm 2.77e-12
comp 436 nodes 7 nodes_to_comp [(10,1,439);(10,1,440);(10,1,438);(10,1,441);(10,1,442);(10,1,443);(10,1,444);] xloc 2.66  yloc -8.08 zloc -36.4 dia 1.29  Cm 5.23e-14 Rm 2.61e-12
comp 444 nodes 24 nodes_to_comp [(10,1,447);(10,1,526);(10,1,448);(10,1,445);(10,1,446);(10,1,530);(10,1,531);(10,1,498);(10,1,516);(10,1,517);(10,1,449);(10,1,450);(10,1,532);(10,1,533);(10,1,534);(10,1,527);(10,1,528);(10,1,529);(10,1,518);(10,1,519);(10,1,520);(10,1,499);(10,1,500);(10,1,501);] xloc 4.39  yloc -8.51 zloc -39.4 dia 2.38  Cm 1.77e-13 Rm 8.86e-12
comp 449 nodes 10 nodes_to_comp [(10,1,452);(10,1,451);(10,1,453);(10,1,454);(10,1,476);(10,1,455);(10,1,456);(10,1,477);(10,1,478);(10,1,479);] xloc 5.53  yloc -8.63 zloc -41.6 dia 1.44  Cm 6.54e-14 Rm 3.27e-12
comp 456 nodes 12 nodes_to_comp [(10,1,459);(10,1,460);(10,1,457);(10,1,458);(10,1,468);(10,1,469);(10,1,470);(10,1,471);(10,1,472);(10,1,473);(10,1,474);(10,1,475);] xloc 5.65  yloc -9.23 zloc -44.1 dia 1.66  Cm 8.71e-14 Rm 4.35e-12
comp 459 nodes 7 nodes_to_comp [(10,1,462);(10,1,461);(10,1,463);(10,1,464);(10,1,465);(10,1,466);(10,1,467);] xloc 4.73  yloc -9.05 zloc -45.9 dia 1.29  Cm 5.27e-14 Rm 2.63e-12
comp 479 nodes 7 nodes_to_comp [(10,1,482);(10,1,483);(10,1,484);(10,1,491);(10,1,492);(10,1,480);(10,1,481);] xloc 7.85  yloc -9.02 zloc -42.5 dia 1.25  Cm 4.92e-14 Rm 2.46e-12
comp 482 nodes 6 nodes_to_comp [(10,1,485);(10,1,486);(10,1,487);(10,1,488);(10,1,489);(10,1,490);] xloc 10    yloc -9.05 zloc -42.3 dia 1.14  Cm 4.06e-14 Rm 2.03e-12
comp 492 nodes 5 nodes_to_comp [(10,1,495);(10,1,496);(10,1,497);(10,1,493);(10,1,494);] xloc 7.31  yloc -10.5 zloc -43.6 dia 1.04  Cm 3.4e-14 Rm 1.7e-12
comp 505 nodes 5 nodes_to_comp [(10,1,508);(10,1,509);(10,1,510);(10,1,506);(10,1,507);] xloc 8.17  yloc -8.03 zloc -38.2 dia 1.17  Cm 4.29e-14 Rm 2.14e-12
comp 509 nodes 9 nodes_to_comp [(10,1,512);(10,1,513);(10,1,514);(10,1,515);(10,1,502);(10,1,511);(10,1,503);(10,1,504);(10,1,505);] xloc 5.96  yloc -7.28 zloc -39   dia 1.45  Cm 6.62e-14 Rm 3.31e-12
comp 518 nodes 5 nodes_to_comp [(10,1,521);(10,1,522);(10,1,523);(10,1,524);(10,1,525);] xloc 7.81  yloc -8.71 zloc -40.2 dia 1.05  Cm 3.45e-14 Rm 1.72e-12
comp 537 nodes 9 nodes_to_comp [(10,1,540);(10,1,541);(10,1,542);(10,1,543);(10,1,536);(10,1,537);(10,1,535);(10,1,538);(10,1,539);] xloc 3.06  yloc -7.17 zloc -42.4 dia 1.54  Cm 7.47e-14 Rm 3.73e-12
comp 547 nodes 5 nodes_to_comp [(10,1,550);(10,1,551);(10,1,552);(10,1,553);(10,1,549);] xloc 0.898 yloc -7.63 zloc -38   dia 1.21  Cm 4.62e-14 Rm 2.31e-12
comp 552 nodes 5 nodes_to_comp [(10,1,555);(10,1,556);(10,1,558);(10,1,557);(10,1,554);] xloc 0.87  yloc -8.24 zloc -40   dia 1.01  Cm 3.21e-14 Rm 1.6e-12
comp 560 nodes 14 nodes_to_comp [(10,1,563);(10,1,564);(10,1,561);(10,1,573);(10,1,574);(10,1,562);(10,1,565);(10,1,566);(10,1,559);(10,1,560);(10,1,575);(10,1,576);(10,1,577);(10,1,578);] xloc 1.05  yloc -9.96 zloc -42.6 dia 1.79  Cm 1.01e-13 Rm 5.04e-12
comp 564 nodes 6 nodes_to_comp [(10,1,567);(10,1,568);(10,1,569);(10,1,570);(10,1,571);(10,1,572);] xloc -1.21 yloc -9.75 zloc -43.9 dia 1.24  Cm 4.84e-14 Rm 2.42e-12
comp 577 nodes 5 nodes_to_comp [(10,1,580);(10,1,581);(10,1,582);(10,1,583);(10,1,579);] xloc 1.04  yloc -10.4 zloc -45.6 dia 1.16  Cm 4.22e-14 Rm 2.11e-12
comp 586 nodes 3 nodes_to_comp [(10,1,601);(10,1,602);(10,1,603);] xloc -1.22 yloc 1.26  zloc -5.15 dia 1.34  Cm 5.65e-14 Rm 2.82e-12
